order_id,customer_id,product_id,order_date,quantity
2682,510,297,2024-03-31,3
2683,478,120,2024-07-20,9
2684,101,37,2025-01-12,5
2685,823,19,2025-04-02,10
2686,740,73,2024-02-29,9
2687,481,251,2025-07-19,3
2688,780,10,2024-03-29,5
2689,860,242,2025-03-29,8
2690,328,24,2024-05-08,5
2691,937,125,2024-07-01,2
2692,209,67,2024-03-23,5
2693,380,8,2023-10-27,1
2694,321,89,2025-01-16,8
2695,424,26,2024-09-16,1
2696,47,158,2024-03-27,4
2697,577,50,2025-01-31,5
2698,885,234,2024-05-03,10
2699,227,88,2024-01-29,2
2700,760,33,2024-01-22,1
2701,150,55,2023-10-14,8
2702,17,59,2024-08-08,5
2703,268,255,2023-09-03,1
2704,567,113,2024-03-10,7
2705,958,33,2024-07-24,6
2706,599,104,2024-07-06,1
2707,594,219,2024-05-02,1
2708,738,173,2025-07-06,5
2709,428,206,2024-01-29,3
2710,303,167,2024-04-05,6
2711,157,62,2023-08-06,5
2712,201,295,2024-05-16,9
2713,338,280,2024-02-02,9
2714,236,71,2024-02-25,3
2715,389,165,2025-06-20,2
2716,584,110,2023-11-21,5
2717,854,24,2024-08-27,3
2718,252,89,2024-12-26,4
2719,512,172,2024-02-29,7
2720,564,33,2024-02-06,10
2721,671,62,2025-03-20,2
2722,967,141,2024-08-02,5
2723,702,73,2023-12-15,4
2724,346,213,2025-02-04,1
2725,264,87,2024-12-12,8
2726,782,190,2025-02-01,6
2727,842,284,2024-04-13,4
2728,501,85,2024-08-27,7
2729,990,225,2024-09-29,7
2730,741,125,2023-08-23,7
2731,658,298,2025-04-03,2
2732,758,21,2023-09-14,5
2733,503,69,2024-12-11,5
2734,472,52,2025-03-29,10
2735,173,193,2024-10-23,5
2736,751,81,2025-03-15,3
2737,815,9,2024-04-15,10
2738,361,250,2024-08-31,7
2739,174,42,2024-05-30,6
2740,144,4,2025-05-20,10
2741,738,4,2024-09-09,3
2742,560,92,2023-10-18,4
2743,501,46,2024-04-05,5
2744,189,146,2024-04-22,3
2745,939,214,2025-01-09,7
2746,911,244,2024-10-10,9
2747,556,65,2024-11-15,4
2748,658,106,2024-12-11,5
2749,981,74,2024-06-11,5
2750,61,139,2024-06-22,2
2751,537,268,2025-02-14,5
2752,35,231,2023-08-18,10
2753,860,211,2025-01-08,8
2754,868,123,2024-02-26,9
2755,77,90,2024-09-19,3
2756,968,20,2024-03-29,7
2757,838,93,2024-04-01,7
2758,685,256,2024-03-31,2
2759,50,46,2023-12-16,3
2760,783,155,2024-02-13,9
2761,7,179,2025-01-27,8
2762,423,215,2024-11-05,6
2763,141,3,2023-11-10,9
2764,863,286,2023-07-25,6
2765,646,121,2025-03-26,8
2766,237,99,2024-11-08,6
2767,70,61,2025-07-20,7
2768,725,272,2024-05-06,8
2769,155,49,2024-09-02,7
2770,10,186,2024-05-23,7
2771,224,277,2025-06-03,8
2772,518,260,2025-05-20,1
2773,467,113,2024-11-20,9
2774,383,238,2024-10-24,1
2775,62,107,2024-07-09,7
2776,633,142,2024-02-17,2
2777,654,28,2023-09-20,3
2778,683,100,2024-01-04,10
2779,957,58,2025-02-08,5
2780,632,77,2023-07-23,4
2781,935,243,2023-10-22,10
2782,495,255,2023-07-30,9
2783,676,91,2023-10-27,6
2784,500,82,2025-01-06,3
2785,17,23,2024-12-13,10
2786,7,28,2024-04-12,9
2787,545,187,2024-08-10,10
2788,565,146,2023-09-23,5
2789,422,108,2024-02-15,1
2790,13,223,2025-07-03,7
2791,18,129,2024-08-03,3
2792,543,172,2024-06-29,7
2793,740,233,2024-04-23,1
2794,282,23,2023-10-25,8
2795,549,54,2024-10-01,9
2796,294,27,2023-10-19,8
2797,18,276,2024-09-21,1
2798,515,91,2024-03-12,2
2799,833,81,2023-08-21,1
2800,715,15,2024-01-26,5
2801,691,249,2024-09-26,2
2802,441,264,2024-05-28,6
2803,826,60,2024-12-05,10
2804,963,37,2025-04-06,2
2805,932,121,2024-04-19,5
2806,184,228,2025-06-17,10
2807,110,297,2025-04-13,8
2808,941,167,2023-10-12,6
2809,99,215,2024-02-19,1
2810,537,102,2023-11-10,2
2811,153,167,2023-12-10,10
2812,247,118,2023-10-31,9
2813,197,57,2025-04-05,1
2814,635,167,2024-09-23,4
2815,540,117,2023-11-20,9
2816,259,51,2023-09-27,3
2817,835,122,2025-06-27,9
2818,363,212,2023-08-20,8
2819,274,103,2025-02-09,3
2820,815,193,2024-08-30,4
2821,407,113,2025-02-19,3
2822,81,38,2024-10-10,5
2823,383,242,2025-06-07,5
2824,983,300,2024-09-14,1
2825,416,249,2024-06-29,8
2826,471,28,2024-02-20,10
2827,579,224,2023-10-13,4
2828,250,75,2025-02-22,2
2829,714,111,2024-09-01,2
2830,232,233,2024-12-14,1
2831,308,92,2024-11-05,3
2832,701,199,2025-05-27,10
2833,848,192,2024-01-30,2
2834,869,70,2024-12-06,9
2835,83,235,2023-09-28,2
2836,670,100,2023-11-26,4
2837,879,184,2024-02-22,4
2838,666,139,2024-05-12,2
2839,778,104,2024-11-14,8
2840,33,172,2024-03-07,1
2841,96,66,2024-05-03,9
2842,416,17,2024-10-04,8
2843,389,292,2025-01-22,7
2844,387,31,2025-01-07,1
2845,566,144,2024-02-02,2
2846,488,70,2025-05-07,5
2847,58,57,2024-07-03,7
2848,653,239,2025-03-29,8
2849,10,235,2024-09-09,3
2850,720,215,2023-09-25,4
2851,176,88,2024-07-01,9
2852,85,176,2025-07-01,5
2853,512,113,2023-10-01,10
2854,866,152,2025-02-10,8
2855,445,81,2025-01-02,10
2856,661,88,2024-09-11,2
2857,804,296,2024-05-09,7
2858,340,284,2023-08-02,3
2859,580,118,2025-01-19,1
2860,879,45,2023-09-16,3
2861,998,211,2023-08-09,3
2862,98,268,2024-01-13,4
2863,917,251,2024-11-24,3
2864,541,111,2024-09-07,9
2865,942,243,2023-09-08,9
2866,44,237,2024-09-27,4
2867,236,143,2024-06-15,8
2868,217,8,2025-06-01,8
2869,923,220,2024-09-26,5
2870,889,127,2025-05-19,5
2871,709,127,2023-09-05,2
2872,909,168,2025-01-28,10
2873,581,223,2024-02-26,8
2874,487,297,2024-06-21,6
2875,278,114,2023-09-09,5
2876,48,77,2023-07-25,7
2877,947,294,2023-09-20,7
2878,77,3,2024-06-07,2
2879,701,214,2023-11-16,8
2880,948,23,2024-09-24,7
2881,288,21,2024-10-23,7
2882,921,241,2023-11-17,3
2883,557,259,2025-06-08,1
2884,578,18,2025-01-14,5
2885,674,218,2023-10-01,8
2886,34,272,2024-08-25,2
2887,184,202,2025-01-26,10
2888,952,246,2024-10-08,7
2889,871,51,2023-11-14,1
2890,323,232,2025-06-21,10
2891,17,254,2023-07-23,5
2892,985,124,2025-04-14,1
2893,213,43,2025-05-27,10
2894,602,286,2025-04-08,8
2895,148,7,2025-03-09,1
2896,771,209,2024-10-24,6
2897,841,112,2024-12-07,3
2898,730,68,2024-07-24,8
2899,841,184,2024-06-02,8
2900,408,152,2023-12-22,5
2901,952,123,2023-09-17,1
2902,79,47,2025-05-04,3
2903,307,9,2024-12-10,6
2904,167,246,2024-02-03,9
2905,578,157,2024-08-03,9
2906,247,83,2023-08-01,4
2907,581,236,2024-10-26,6
2908,855,293,2025-06-02,9
2909,870,299,2023-10-11,7
2910,399,13,2024-05-21,9
2911,694,233,2023-10-18,2
2912,919,238,2024-01-17,3
2913,554,71,2023-10-05,3
2914,340,208,2024-06-03,6
2915,394,95,2024-11-18,10
2916,774,190,2024-03-31,6
2917,758,238,2025-07-13,8
2918,144,1,2024-11-07,3
2919,810,37,2023-11-22,5
2920,706,198,2025-02-02,5
2921,742,171,2025-01-27,7
2922,81,272,2025-05-04,2
2923,513,17,2025-01-20,8
2924,764,152,2025-07-17,7
2925,998,219,2024-11-01,8
2926,355,139,2023-08-16,10
2927,55,278,2024-12-19,3
2928,101,295,2024-01-14,10
2929,448,107,2024-08-08,9
2930,238,42,2025-03-07,9
2931,859,172,2024-04-19,5
2932,78,29,2025-02-27,3
2933,349,264,2025-07-04,6
2934,620,187,2023-12-05,10
2935,788,27,2024-06-03,10
2936,629,57,2024-12-07,6
2937,978,197,2023-09-18,10
2938,610,188,2024-05-19,10
2939,407,239,2024-11-17,7
2940,993,21,2024-04-01,2
2941,793,188,2024-10-04,1
2942,335,188,2024-12-16,1
2943,31,90,2024-05-29,3
2944,650,287,2025-05-03,4
2945,280,35,2024-09-05,2
2946,803,288,2023-11-22,2
2947,462,105,2024-06-26,8
2948,503,71,2024-06-13,8
2949,234,172,2024-07-10,6
2950,365,123,2023-07-27,4
2951,567,277,2024-08-01,4
2952,964,59,2025-04-30,2
2953,385,245,2025-05-29,3
2954,443,298,2025-06-11,7
2955,191,108,2024-02-04,7
2956,697,116,2024-02-14,2
2957,600,165,2023-07-22,1
2958,677,181,2024-06-29,10
2959,390,137,2024-01-28,5
2960,88,258,2025-03-05,2
2961,791,217,2025-04-26,1
2962,634,142,2023-10-04,2
2963,303,28,2023-10-07,8
2964,818,33,2024-05-26,6
2965,253,191,2023-09-04,10
2966,731,177,2024-07-21,1
2967,76,232,2024-10-19,3
2968,85,249,2025-04-26,6
2969,275,257,2024-02-08,2
2970,158,270,2025-01-16,8
2971,390,63,2025-04-19,7
2972,729,241,2024-02-13,3
2973,803,273,2023-09-01,10
2974,650,273,2024-08-29,9
2975,158,150,2024-09-21,4
2976,758,232,2024-03-25,4
2977,399,189,2024-12-25,5
2978,325,34,2025-03-20,8
2979,370,97,2024-05-21,8
2980,110,235,2024-07-11,5
2981,94,45,2023-10-01,4
2982,6,42,2024-09-30,4
2983,966,201,2023-12-29,3
2984,316,92,2025-02-24,7
2985,456,148,2023-10-11,9
2986,369,40,2025-02-22,4
2987,780,56,2023-09-19,2
2988,277,85,2023-08-09,10
2989,105,142,2024-06-18,1
2990,136,58,2024-06-11,2
2991,90,76,2024-02-28,4
2992,192,255,2025-02-22,1
2993,442,78,2025-04-19,3
2994,460,105,2024-06-22,1
2995,571,267,2024-07-15,6
2996,569,12,2023-07-23,7
2997,525,151,2024-05-17,10
2998,418,214,2024-06-23,9
2999,106,278,2024-09-14,2
3000,27,68,2024-03-20,6
3001,92,243,2024-04-13,3
3002,363,178,2023-07-27,9
3003,568,216,2023-08-31,8
3004,96,228,2024-05-07,4
3005,612,11,2023-12-05,4
3006,613,150,2024-11-24,10
3007,804,97,2023-10-10,8
3008,333,33,2024-11-14,9
3009,885,12,2024-03-08,6
3010,395,119,2025-01-21,6
3011,13,267,2025-03-08,10
3012,299,172,2025-01-10,9
3013,424,211,2023-08-22,3
3014,398,297,2023-09-30,2
3015,798,176,2024-08-17,8
3016,87,168,2024-09-16,7
3017,743,249,2024-03-28,7
3018,923,272,2023-12-19,2
3019,573,281,2024-01-30,10
3020,927,228,2024-06-30,2
3021,249,235,2024-06-25,3
3022,586,156,2025-03-11,9
3023,534,291,2024-03-02,5
3024,174,68,2025-03-04,2
3025,702,157,2024-09-11,2
3026,390,88,2024-11-29,8
3027,174,134,2023-09-26,4
3028,143,117,2024-01-05,1
3029,276,248,2024-07-22,10
3030,309,191,2025-04-10,9
3031,275,148,2023-09-18,6
3032,505,25,2023-11-11,1
3033,150,76,2024-08-01,4
3034,65,181,2023-12-30,5
3035,172,146,2025-06-28,5
3036,446,234,2025-05-03,7
3037,283,86,2024-12-25,6
3038,432,83,2024-07-05,2
3039,307,275,2025-03-18,3
3040,496,147,2024-05-06,5
3041,802,94,2025-02-28,2
3042,79,90,2024-07-23,9
3043,370,79,2024-10-26,10
3044,258,83,2023-08-26,4
3045,967,122,2025-05-17,9
3046,253,60,2024-11-19,10
3047,739,22,2024-05-24,9
3048,641,163,2024-10-29,5
3049,508,295,2024-08-06,7
3050,609,65,2024-10-04,10
3051,632,226,2024-03-31,1
3052,201,134,2023-08-07,9
3053,469,190,2025-07-04,2
3054,110,95,2023-07-24,10
3055,139,106,2025-07-14,8
3056,312,288,2024-09-22,5
3057,7,18,2024-09-14,1
3058,972,163,2025-05-07,1
3059,406,177,2024-08-01,6
3060,341,76,2023-08-30,7
3061,862,191,2024-09-21,5
3062,636,230,2024-12-23,4
3063,390,277,2025-04-09,6
3064,824,84,2023-10-12,1
3065,883,274,2025-01-05,3
3066,338,155,2024-08-24,4
3067,451,63,2024-02-01,9
3068,343,13,2024-01-30,6
3069,441,208,2024-08-29,1
3070,836,256,2024-10-24,4
3071,844,75,2025-05-26,8
3072,881,235,2024-11-25,2
3073,667,164,2025-03-26,10
3074,998,80,2023-08-27,10
3075,609,3,2023-10-26,1
3076,140,280,2023-09-21,6
3077,308,260,2024-05-13,2
3078,329,170,2023-09-15,7
3079,618,152,2024-02-14,10
3080,971,243,2025-02-06,10
3081,712,149,2024-01-25,2
3082,206,294,2024-06-28,9
3083,491,76,2024-07-24,8
3084,322,290,2025-04-13,3
3085,182,227,2025-03-15,5
3086,988,174,2024-03-08,1
3087,408,58,2024-02-17,2
3088,992,246,2024-10-22,1
3089,327,21,2025-02-06,8
3090,299,72,2023-11-07,9
3091,753,283,2025-05-14,4
3092,712,60,2025-02-23,6
3093,649,158,2023-11-30,7
3094,503,13,2025-06-27,8
3095,991,206,2025-02-03,5
3096,590,113,2023-12-04,4
3097,801,229,2024-10-27,1
3098,249,183,2024-03-30,1
3099,334,48,2024-02-20,1
3100,386,168,2023-09-23,4
3101,288,29,2024-02-28,9
3102,837,100,2024-12-13,10
3103,805,299,2024-02-22,7
3104,403,270,2023-12-13,1
3105,374,114,2025-07-09,9
3106,117,143,2023-10-04,8
3107,955,101,2023-09-01,1
3108,578,12,2025-03-24,7
3109,205,43,2025-06-13,7
3110,607,276,2024-11-18,3
3111,559,229,2024-05-31,7
3112,185,45,2025-02-07,7
3113,699,263,2025-05-26,9
3114,787,202,2023-11-24,3
3115,564,100,2025-02-19,2
3116,28,252,2023-11-27,8
3117,976,163,2024-08-05,2
3118,745,262,2024-05-03,10
3119,473,29,2024-09-10,6
3120,966,185,2025-06-10,6
3121,726,204,2025-04-26,4
3122,215,76,2024-04-29,6
3123,449,219,2023-11-09,7
3124,817,190,2025-04-28,1
3125,299,198,2024-03-12,4
3126,852,191,2023-08-26,4
3127,710,7,2023-09-17,2
3128,71,146,2024-03-27,10
3129,839,177,2024-12-31,1
3130,869,180,2024-12-30,4
3131,815,158,2025-02-16,7
3132,815,229,2024-07-06,9
3133,419,288,2025-02-02,10
3134,690,45,2025-06-26,1
3135,512,111,2024-07-10,1
3136,143,228,2023-11-18,4
3137,649,213,2023-11-28,1
3138,311,227,2024-06-27,2
3139,248,148,2023-08-13,1
3140,259,84,2023-12-14,3
3141,675,218,2025-05-06,8
3142,158,213,2023-11-05,3
3143,733,72,2024-09-16,5
3144,434,45,2024-10-04,1
3145,809,74,2023-09-24,6
3146,387,107,2023-09-04,6
3147,76,156,2024-08-10,10
3148,460,244,2025-03-19,4
3149,613,269,2024-03-14,5
3150,491,172,2025-06-24,3
3151,597,34,2024-06-10,10
3152,411,193,2024-01-26,7
3153,548,46,2024-08-25,8
3154,519,4,2025-01-24,2
3155,946,210,2024-03-07,2
3156,943,140,2024-12-25,2
3157,891,213,2025-03-23,5
3158,709,90,2024-10-25,9
3159,429,285,2024-03-20,4
3160,557,237,2025-02-09,8
3161,38,291,2024-12-12,6
3162,810,71,2025-04-20,4
3163,992,103,2024-01-02,8
3164,369,96,2024-08-24,5
3165,719,196,2025-04-15,6
3166,917,149,2024-01-16,9
3167,832,284,2024-03-21,5
3168,550,252,2024-04-05,4
3169,609,22,2024-10-24,9
3170,654,155,2025-06-16,5
3171,937,300,2024-01-04,6
3172,88,156,2024-07-19,9
3173,112,253,2025-01-13,9
3174,788,287,2025-05-02,2
3175,255,238,2025-04-03,1
3176,674,115,2023-10-15,6
3177,681,14,2023-11-28,7
3178,364,2,2025-01-08,10
3179,171,79,2025-03-15,8
3180,663,135,2025-01-25,5
3181,628,154,2025-06-02,2
3182,46,242,2025-02-19,4
3183,577,64,2025-03-26,3
3184,661,148,2024-08-27,9
3185,694,214,2024-03-20,4
3186,663,92,2024-02-29,5
3187,410,252,2024-02-20,9
3188,991,126,2024-08-20,4
3189,771,15,2024-04-04,2
3190,340,62,2024-02-09,6
3191,989,142,2024-12-12,3
3192,816,253,2024-06-21,1
3193,441,35,2023-10-21,4
3194,109,186,2024-01-07,8
3195,11,298,2024-12-30,8
3196,101,247,2023-12-11,2
3197,265,290,2025-06-21,1
3198,228,224,2025-03-21,8
3199,523,133,2025-03-08,1
3200,765,244,2024-11-23,5
3201,532,62,2025-02-20,5
3202,572,192,2024-09-08,10
3203,595,263,2025-05-18,7
3204,705,295,2024-09-12,5
3205,590,9,2025-05-24,2
3206,227,133,2025-03-25,1
3207,457,84,2024-11-28,5
3208,384,298,2024-05-09,10
3209,401,30,2023-12-04,7
3210,475,75,2023-08-30,8
3211,791,164,2023-10-27,1
3212,696,237,2025-06-16,7
3213,603,70,2024-04-13,7
3214,708,183,2024-02-27,8
3215,513,84,2023-10-26,1
3216,155,28,2024-05-24,4
3217,354,140,2023-11-11,4
3218,26,185,2024-02-16,7
3219,495,215,2024-08-22,3
3220,108,183,2025-07-09,7
3221,303,25,2024-06-22,9
3222,426,149,2024-08-22,1
3223,943,150,2024-05-21,5
3224,985,272,2023-09-13,1
3225,88,40,2024-10-27,9
3226,119,264,2025-03-09,6
3227,852,100,2025-02-14,1
3228,964,94,2024-08-03,10
3229,748,49,2024-12-08,6
3230,146,86,2025-01-15,5
3231,357,279,2025-03-27,10
3232,320,166,2024-02-12,4
3233,352,162,2024-04-20,1
3234,467,155,2025-05-31,6
3235,804,139,2024-05-19,10
3236,212,186,2025-05-29,7
3237,534,50,2024-08-20,7
3238,495,274,2025-03-22,1
3239,357,297,2025-04-28,2
3240,488,181,2023-10-02,9
3241,100,74,2025-01-15,7
3242,449,7,2025-06-15,5
3243,740,71,2024-09-26,9
3244,714,266,2023-08-13,8
3245,464,145,2023-07-30,7
3246,327,191,2024-06-28,10
3247,69,249,2023-09-24,10
3248,308,211,2024-08-07,9
3249,46,175,2024-07-21,5
3250,830,84,2025-01-13,3
3251,728,53,2024-01-04,7
3252,118,112,2023-09-26,8
3253,24,80,2024-02-09,4
3254,870,258,2024-08-22,3
3255,352,114,2024-02-08,1
3256,664,97,2024-03-10,5
3257,112,287,2023-09-11,5
3258,694,270,2024-02-25,2
3259,820,273,2023-12-01,4
3260,169,283,2023-08-31,9
3261,953,59,2024-06-09,5
3262,759,214,2023-09-23,6
3263,250,236,2024-06-08,10
3264,529,40,2025-06-07,7
3265,179,60,2024-01-27,1
3266,566,68,2025-01-16,10
3267,164,9,2024-05-03,5
3268,339,246,2024-07-30,6
3269,574,179,2023-12-03,5
3270,437,160,2024-08-23,5
3271,982,186,2024-05-29,10
3272,474,72,2023-11-23,1
3273,238,227,2024-01-13,2
3274,817,268,2023-09-04,5
3275,415,176,2025-02-12,10
3276,645,89,2025-03-29,6
3277,189,156,2023-08-16,5
3278,191,15,2023-09-04,3
3279,656,61,2024-10-11,8
3280,674,114,2025-06-09,8
3281,443,66,2024-06-25,1
3282,406,73,2025-03-13,8
3283,30,117,2024-08-26,1
3284,756,158,2023-10-06,8
3285,629,65,2023-11-13,1
3286,905,108,2023-10-19,6
3287,203,67,2025-04-22,8
3288,461,41,2024-03-06,9
3289,607,218,2024-01-04,4
3290,440,58,2024-11-06,7
3291,399,40,2025-01-11,1
3292,5,10,2025-05-03,10
3293,722,248,2025-07-10,2
3294,220,221,2023-08-16,5
3295,211,22,2024-06-20,10
3296,286,101,2024-12-26,9
3297,771,56,2024-06-22,6
3298,721,17,2024-08-06,2
3299,829,263,2024-08-10,8
3300,816,31,2023-11-24,3
3301,65,241,2025-03-16,5
3302,592,61,2024-12-02,5
3303,105,130,2025-04-10,5
3304,819,23,2024-11-24,8
3305,893,34,2024-12-21,3
3306,550,155,2023-09-18,4
3307,192,6,2024-07-13,3
3308,375,50,2023-10-31,3
3309,334,64,2023-11-11,10
3310,202,106,2024-03-30,1
3311,469,103,2024-11-30,4
3312,117,95,2025-02-02,2
3313,269,180,2024-07-14,1
3314,687,15,2024-11-13,3
3315,884,47,2025-02-16,9
3316,502,75,2023-10-03,8
3317,541,143,2024-02-01,10
3318,990,297,2024-07-09,6
3319,655,179,2024-05-04,1
3320,321,181,2023-12-28,9
3321,612,83,2025-02-03,4
3322,398,257,2025-02-14,1
3323,626,124,2023-10-23,5
3324,402,259,2024-04-17,5
3325,602,292,2024-05-03,1
3326,117,35,2024-03-21,6
3327,357,51,2023-11-28,9
3328,361,297,2025-06-21,1
3329,866,8,2023-08-09,10
3330,469,271,2025-01-20,4
3331,633,112,2024-05-08,6
3332,177,99,2023-10-19,2
3333,834,145,2024-08-12,2
3334,690,88,2024-03-16,9
3335,723,276,2025-04-09,8
3336,820,3,2024-12-19,2
3337,305,51,2024-10-14,9
3338,941,110,2025-01-28,2
3339,630,259,2024-06-10,4
3340,605,244,2025-04-02,4
3341,87,188,2024-12-21,6
3342,689,95,2023-11-25,10
3343,138,226,2024-09-25,6
3344,321,55,2024-02-06,7
3345,121,93,2024-07-19,2
3346,245,182,2025-03-08,7
3347,313,195,2024-01-18,5
3348,120,218,2024-12-18,3
3349,188,110,2024-12-24,1
3350,383,264,2023-09-21,6
3351,711,117,2023-09-30,10
3352,145,209,2025-02-26,6
3353,524,58,2024-12-25,6
3354,398,161,2024-02-14,7
3355,429,64,2024-05-02,6
3356,611,239,2023-11-29,8
3357,142,57,2024-11-26,5
3358,589,267,2024-07-29,10
3359,393,70,2024-10-31,1
3360,434,254,2024-06-09,3
3361,191,185,2025-03-03,6
3362,499,148,2025-03-27,1
3363,651,286,2024-12-27,5
3364,551,21,2025-01-28,3
3365,711,43,2023-10-29,10
3366,942,168,2024-10-25,1
3367,661,253,2025-04-22,2
3368,954,60,2024-02-10,10
3369,178,198,2024-10-29,4
3370,569,146,2024-05-08,6
3371,171,234,2024-12-24,9
3372,502,160,2024-05-12,9
3373,296,228,2023-10-08,10
3374,144,116,2023-12-17,6
3375,192,284,2023-07-31,4
3376,323,209,2025-07-05,7
3377,863,149,2024-08-17,10
3378,462,220,2025-06-03,1
3379,635,97,2025-05-21,3
3380,55,36,2024-09-10,7
3381,887,244,2024-06-23,2
3382,368,189,2025-03-19,2
3383,975,92,2024-06-01,4
3384,10,7,2025-01-28,10
3385,497,252,2023-11-17,9
3386,140,54,2024-09-03,10
3387,200,203,2024-01-24,9
3388,835,225,2025-06-17,7
3389,394,268,2025-07-02,9
3390,987,44,2023-08-13,2
3391,576,62,2024-01-07,9
3392,518,74,2025-01-29,1
3393,669,203,2023-12-23,10
3394,507,206,2024-07-01,8
3395,419,53,2024-02-10,9
3396,702,87,2023-10-09,9
3397,504,34,2024-06-23,8
3398,426,187,2024-03-16,6
3399,728,102,2024-11-09,5
3400,861,174,2023-09-28,4
3401,455,103,2024-12-07,10
3402,501,207,2024-09-20,5
3403,172,63,2023-12-21,4
3404,85,120,2025-02-16,6
3405,579,218,2023-10-09,4
3406,32,256,2024-03-12,6
3407,815,143,2024-02-27,4
3408,780,298,2025-03-27,8
3409,226,140,2024-10-15,6
3410,300,205,2023-12-19,2
3411,34,183,2024-09-06,4
3412,282,244,2025-01-02,8
3413,231,208,2024-07-23,7
3414,551,249,2024-12-22,6
3415,296,262,2023-09-09,2
3416,173,143,2024-03-23,6
3417,800,76,2024-07-02,9
3418,469,233,2023-09-26,9
3419,580,56,2024-02-05,2
3420,761,63,2025-07-04,6
3421,792,129,2024-05-31,8
3422,785,251,2024-05-21,10
3423,508,255,2024-01-14,4
3424,563,119,2024-10-06,8
3425,524,69,2024-09-28,7
3426,116,16,2025-06-25,4
3427,587,51,2024-08-30,10
3428,117,28,2024-01-11,3
3429,275,35,2024-05-01,9
3430,794,256,2024-12-08,4
3431,557,14,2025-05-28,7
3432,844,92,2024-08-18,10
3433,376,196,2024-03-05,3
3434,556,168,2024-07-25,10
3435,843,79,2024-05-25,5
3436,775,156,2023-09-17,5
3437,43,50,2024-06-11,6
3438,779,40,2024-04-29,6
3439,737,267,2023-11-17,2
3440,452,253,2024-09-08,2
3441,560,239,2024-04-06,7
3442,224,104,2025-02-02,7
3443,436,151,2025-01-20,9
3444,105,255,2025-02-22,3
3445,754,252,2023-08-20,10
3446,850,259,2024-03-17,8
3447,670,134,2025-06-20,4
3448,770,278,2024-05-25,3
3449,254,176,2024-01-25,8
3450,305,277,2024-06-01,1
3451,896,280,2024-07-12,3
3452,34,10,2025-01-15,2
3453,461,17,2025-02-22,7
3454,270,221,2024-01-15,5
3455,357,61,2024-03-15,9
3456,883,197,2024-06-10,8
3457,837,231,2023-11-30,2
3458,90,162,2025-03-04,3
3459,450,193,2024-06-06,1
3460,887,227,2024-04-16,7
3461,121,236,2023-11-05,1
3462,795,19,2024-09-05,3
3463,832,17,2025-01-20,2
3464,243,91,2024-12-16,3
3465,215,286,2023-09-01,9
3466,831,156,2024-03-12,9
3467,756,85,2024-11-13,7
3468,603,252,2025-01-12,7
3469,706,221,2024-10-17,6
3470,360,69,2024-02-25,3
3471,882,160,2024-08-14,7
3472,728,200,2024-09-25,9
3473,625,250,2023-11-03,4
3474,648,57,2025-06-18,5
3475,439,292,2024-02-08,2
3476,170,252,2024-11-15,6
3477,631,284,2024-10-16,6
3478,143,277,2023-09-14,10
3479,804,293,2024-04-07,10
3480,212,241,2024-07-10,10
3481,834,244,2025-07-11,2
3482,212,288,2024-06-28,1
3483,825,81,2023-07-26,2
3484,61,260,2023-08-26,6
3485,584,29,2024-01-18,8
3486,360,201,2023-12-13,7
3487,546,135,2024-01-09,8
3488,288,254,2024-11-05,7
3489,612,194,2025-07-13,5
3490,552,181,2024-06-05,8
3491,173,146,2024-05-26,3
3492,332,165,2023-11-28,3
3493,721,32,2023-08-06,10
3494,300,15,2024-08-05,9
3495,297,24,2023-09-17,2
3496,587,66,2023-12-19,3
3497,274,188,2025-06-03,1
3498,976,179,2025-04-11,10
3499,879,299,2024-03-30,10
3500,527,14,2024-10-27,6
3501,922,175,2025-05-14,8
3502,696,195,2025-02-26,7
3503,835,50,2025-06-06,6
3504,98,220,2025-04-18,8
3505,139,177,2024-01-03,3
3506,986,183,2023-12-05,9
3507,769,211,2025-06-21,10
3508,805,180,2025-05-03,5
3509,422,29,2025-02-14,2
3510,941,126,2024-11-30,4
3511,61,127,2024-08-06,5
3512,284,121,2024-05-01,8
3513,888,160,2024-10-05,6
3514,672,44,2024-09-30,1
3515,130,34,2023-12-27,10
3516,719,157,2025-05-02,9
3517,887,59,2025-07-05,9
3518,136,173,2024-08-10,10
3519,256,87,2024-01-04,9
3520,150,11,2023-10-18,7
3521,729,276,2025-04-23,5
3522,330,167,2025-05-08,6
3523,849,20,2025-06-17,7
3524,254,236,2023-11-18,6
3525,780,217,2024-05-06,3
3526,864,291,2025-03-08,3
3527,693,264,2023-08-04,1
3528,403,216,2023-11-05,4
3529,502,137,2025-05-29,7
3530,146,11,2025-03-14,9
3531,592,241,2024-03-14,5
3532,648,12,2023-10-09,10
3533,276,163,2024-12-27,10
3534,643,194,2024-09-09,6
3535,425,293,2023-11-09,2
3536,385,200,2024-01-17,6
3537,463,166,2025-05-09,5
3538,78,294,2023-09-18,3
3539,649,51,2024-03-23,2
3540,814,251,2024-09-04,5
3541,902,52,2024-01-10,5
3542,788,106,2025-05-20,8
3543,96,173,2024-10-26,8
3544,413,255,2024-12-06,4
3545,528,258,2023-11-21,3
3546,768,174,2024-04-12,5
3547,285,86,2024-12-21,5
3548,712,154,2025-01-07,10
3549,959,187,2024-04-03,2
3550,899,224,2023-09-23,4
3551,378,104,2024-08-16,5
3552,466,255,2023-11-30,3
3553,974,39,2024-06-02,2
3554,500,275,2024-10-24,4
