"session_id","customer_id","product_id","view_date","duration_seconds"
2523,125,170,"2024-08-30",148
2524,371,85,"2023-11-15",120
2525,258,118,"2023-10-29",81
2526,856,251,"2025-07-12",64
2527,156,5,"2024-02-14",239
2528,168,1,"2024-11-01",298
2529,264,276,"2024-05-06",83
2530,119,232,"2023-07-30",134
2531,169,256,"2024-10-22",247
2532,325,244,"2024-04-10",209
2533,994,191,"2023-12-25",63
2534,781,40,"2024-02-15",241
2535,815,28,"2024-06-07",145
2536,2,24,"2023-11-23",29
2537,734,106,"2025-06-12",121
2538,209,91,"2024-01-13",172
2539,873,82,"2024-04-10",109
2540,540,221,"2024-01-02",24
2541,694,14,"2024-04-08",25
2542,216,244,"2024-09-16",175
2543,282,124,"2025-03-16",201
2544,776,147,"2023-08-06",271
2545,101,238,"2024-11-24",143
2546,191,261,"2024-11-03",68
2547,295,147,"2023-11-19",234
2548,487,123,"2024-12-12",84
2549,141,83,"2023-11-14",255
2550,185,219,"2025-01-18",112
2551,236,240,"2025-07-10",143
2552,999,132,"2025-03-01",33
2553,886,273,"2025-04-27",205
2554,877,159,"2024-08-04",294
2555,467,217,"2025-05-12",256
2556,936,140,"2023-10-18",173
2557,150,113,"2024-03-17",139
2558,45,40,"2024-07-11",64
2559,456,32,"2024-11-27",121
2560,305,107,"2025-05-26",98
2561,936,72,"2024-02-27",201
2562,71,112,"2024-11-27",104
2563,614,119,"2025-06-18",7
2564,495,279,"2024-08-02",57
2565,354,182,"2024-08-15",168
2566,222,132,"2023-08-28",33
2567,843,125,"2025-01-11",287
2568,489,229,"2025-03-30",72
2569,51,223,"2024-01-16",72
2570,966,247,"2025-06-27",263
2571,691,121,"2023-09-05",108
2572,54,29,"2024-07-10",27
2573,877,183,"2024-08-04",82
2574,440,281,"2023-09-14",79
2575,242,176,"2024-08-21",43
2576,166,276,"2024-01-03",119
2577,241,90,"2025-03-21",110
2578,611,40,"2023-09-29",242
2579,940,217,"2024-03-04",20
2580,947,143,"2025-04-01",134
2581,619,175,"2023-11-11",169
2582,571,215,"2024-06-24",26
2583,680,280,"2023-10-03",115
2584,643,77,"2023-10-18",268
2585,569,71,"2023-09-14",214
2586,925,139,"2024-04-04",13
2587,502,106,"2025-03-26",259
2588,961,48,"2025-06-03",89
2589,467,70,"2024-08-18",157
2590,215,41,"2024-04-22",104
2591,232,77,"2023-09-22",22
2592,979,183,"2025-02-18",215
2593,382,188,"2024-01-29",76
2594,164,257,"2024-09-06",262
2595,100,257,"2025-03-24",239
2596,1,267,"2024-06-23",101
2597,544,101,"2024-04-23",145
2598,350,87,"2025-06-03",176
2599,939,106,"2025-04-18",68
2600,543,11,"2024-05-07",75
2601,194,245,"2025-03-01",298
2602,991,279,"2025-05-18",194
2603,656,62,"2023-11-19",64
2604,472,137,"2024-05-01",231
2605,375,57,"2024-02-22",79
2606,365,66,"2024-03-16",279
2607,699,169,"2023-07-28",176
2608,952,240,"2023-10-28",175
2609,560,11,"2024-10-14",282
2610,914,212,"2025-02-11",201
2611,805,231,"2025-01-13",260
2612,805,30,"2024-08-06",128
2613,184,235,"2025-04-03",66
2614,993,256,"2024-04-10",199
2615,426,96,"2023-09-25",25
2616,967,154,"2024-12-27",84
2617,232,130,"2024-12-22",247
2618,163,176,"2024-10-19",267
2619,971,154,"2024-02-11",222
2620,90,241,"2025-03-22",105
2621,541,167,"2024-03-26",156
2622,619,225,"2025-01-25",278
2623,288,36,"2025-06-13",230
2624,820,53,"2025-01-28",219
2625,790,119,"2024-06-17",190
2626,785,57,"2024-11-16",205
2627,379,192,"2023-11-24",53
2628,901,213,"2025-01-14",73
2629,103,270,"2023-09-26",276
2630,745,250,"2025-07-16",33
2631,63,108,"2025-01-07",214
2632,571,60,"2025-05-18",183
2633,536,22,"2024-10-23",167
2634,355,67,"2025-04-03",85
2635,784,153,"2024-11-25",68
2636,520,81,"2024-06-22",58
2637,578,199,"2024-08-13",23
2638,723,152,"2025-06-27",174
2639,706,163,"2023-08-01",113
2640,593,220,"2024-03-08",45
2641,529,119,"2023-08-09",208
2642,997,293,"2025-04-15",61
2643,728,144,"2023-09-01",176
2644,685,219,"2023-11-13",200
2645,96,271,"2024-01-16",205
2646,541,147,"2023-12-28",246
2647,126,191,"2025-03-19",288
2648,934,263,"2023-10-29",177
2649,103,110,"2024-06-12",232
2650,819,51,"2024-06-01",58
2651,978,7,"2023-10-03",113
2652,617,294,"2024-12-13",142
2653,636,8,"2024-01-24",42
2654,277,99,"2023-12-07",63
2655,186,178,"2024-11-28",71
2656,575,285,"2025-05-20",80
2657,123,177,"2025-06-04",279
2658,509,258,"2023-11-09",271
2659,838,244,"2023-09-19",39
2660,911,70,"2024-03-03",9
2661,728,194,"2024-11-23",143
2662,574,98,"2025-02-16",91
2663,241,96,"2024-09-28",113
2664,293,243,"2024-09-19",287
2665,139,180,"2023-10-28",171
2666,799,18,"2024-12-14",97
2667,658,96,"2024-12-06",134
2668,3,252,"2025-06-03",235
2669,422,37,"2023-11-06",209
2670,262,80,"2023-07-27",168
2671,195,200,"2025-06-12",188
2672,206,157,"2025-07-13",153
2673,674,95,"2025-04-30",186
2674,941,57,"2024-04-08",27
2675,603,4,"2025-02-03",261
2676,764,89,"2024-05-24",170
2677,672,121,"2024-09-14",170
2678,915,282,"2024-02-05",138
2679,327,225,"2023-11-30",281
2680,348,84,"2023-12-14",270
2681,193,265,"2024-06-05",176
2682,831,281,"2023-10-22",268
2683,317,16,"2024-05-01",27
2684,201,251,"2024-03-13",203
2685,193,128,"2023-07-26",298
2686,291,223,"2024-04-20",30
2687,578,213,"2023-11-27",161
2688,694,158,"2024-05-24",128
2689,465,292,"2025-04-28",285
2690,730,253,"2025-01-08",248
2691,102,22,"2024-04-09",268
2692,788,194,"2024-02-24",275
2693,611,161,"2025-01-25",281
2694,456,297,"2024-09-10",300
2695,131,2,"2024-01-10",152
2696,641,60,"2023-10-13",283
2697,13,289,"2024-06-04",160
2698,277,208,"2024-08-18",148
2699,52,137,"2024-09-10",5
2700,849,113,"2025-04-13",207
2701,948,123,"2024-03-06",24
2702,893,177,"2025-05-22",79
2703,579,212,"2025-07-13",203
2704,692,74,"2023-12-14",22
2705,967,97,"2023-10-04",297
2706,221,298,"2024-04-22",192
2707,190,171,"2025-06-16",162
2708,299,14,"2024-12-09",29
2709,152,89,"2024-06-03",181
2710,284,38,"2023-10-27",72
2711,794,40,"2024-08-31",58
2712,201,62,"2024-03-23",294
2713,848,261,"2024-12-10",274
2714,642,242,"2025-01-08",298
2715,995,3,"2023-12-19",14
2716,791,23,"2025-01-24",100
2717,857,3,"2024-12-04",5
2718,870,21,"2024-03-02",259
2719,33,276,"2024-05-10",243
2720,887,72,"2024-08-19",260
2721,26,92,"2023-07-30",104
2722,628,66,"2023-11-12",31
2723,661,29,"2024-08-25",277
2724,83,184,"2024-03-05",262
2725,698,121,"2025-04-12",51
2726,759,68,"2024-08-08",173
2727,989,86,"2023-09-08",122
2728,782,22,"2024-03-31",15
2729,471,278,"2024-01-20",88
2730,231,121,"2023-10-11",117
2731,115,295,"2025-01-25",110
2732,386,184,"2023-08-28",108
2733,198,197,"2025-06-10",203
2734,227,26,"2024-01-30",243
2735,137,271,"2025-07-09",234
2736,301,293,"2023-12-01",36
2737,664,271,"2023-11-13",181
2738,233,16,"2025-05-23",77
2739,4,150,"2025-01-06",293
2740,674,218,"2025-05-02",257
2741,529,197,"2025-02-27",74
2742,672,37,"2025-07-09",185
2743,816,229,"2025-05-19",124
2744,681,60,"2025-06-14",281
2745,510,8,"2024-09-03",162
2746,784,48,"2025-04-18",56
2747,984,147,"2023-12-21",78
2748,175,241,"2024-05-10",234
2749,314,275,"2024-11-23",58
2750,261,93,"2024-09-01",119
2751,492,135,"2025-04-02",78
2752,515,239,"2024-04-29",196
2753,245,181,"2025-06-29",117
2754,860,290,"2023-12-27",132
2755,587,52,"2025-07-18",76
2756,755,63,"2025-04-18",188
2757,30,250,"2024-03-10",271
2758,945,99,"2025-04-26",292
2759,498,291,"2024-03-08",265
2760,122,23,"2024-05-03",138
2761,918,201,"2024-04-04",13
2762,139,215,"2024-12-16",160
2763,86,166,"2024-07-24",45
2764,933,30,"2024-01-21",221
2765,927,207,"2025-05-13",93
2766,172,264,"2023-09-04",253
2767,375,272,"2023-10-18",145
2768,508,258,"2024-08-15",95
2769,635,187,"2024-12-26",75
2770,831,237,"2024-06-29",54
2771,553,220,"2024-09-06",70
2772,966,20,"2025-04-20",62
2773,603,94,"2025-04-13",50
2774,443,239,"2025-02-14",171
2775,957,101,"2023-12-20",159
2776,615,63,"2024-03-28",144
2777,80,218,"2024-01-22",163
2778,52,11,"2024-12-08",268
2779,151,123,"2024-12-09",184
2780,311,179,"2024-02-28",12
2781,872,28,"2024-04-24",79
2782,115,79,"2025-06-16",157
2783,583,157,"2024-02-13",213
2784,516,175,"2025-01-07",42
2785,857,8,"2024-07-30",14
2786,835,202,"2025-05-03",41
2787,675,103,"2024-07-02",204
2788,184,65,"2024-05-02",278
2789,483,238,"2024-02-12",52
2790,784,32,"2025-07-06",6
2791,167,179,"2025-04-12",258
2792,288,80,"2024-09-16",57
2793,298,141,"2024-03-10",131
2794,668,46,"2025-04-05",251
2795,639,219,"2024-04-06",253
2796,369,132,"2024-02-09",255
2797,181,161,"2025-04-08",123
2798,39,221,"2023-08-25",12
2799,452,154,"2025-06-30",176
2800,394,196,"2023-09-14",53
2801,585,275,"2024-09-23",160
2802,597,213,"2024-01-10",206
2803,644,194,"2024-01-01",10
2804,835,240,"2024-07-03",233
2805,79,204,"2025-06-27",102
2806,365,131,"2023-11-12",257
2807,147,211,"2025-04-08",93
2808,836,62,"2024-04-02",34
2809,928,143,"2024-03-09",162
2810,554,85,"2024-12-14",25
2811,216,259,"2025-06-09",129
2812,88,157,"2025-05-09",96
2813,93,5,"2023-08-22",157
2814,957,9,"2024-11-23",9
2815,793,3,"2023-09-13",150
2816,580,7,"2025-07-18",160
2817,475,57,"2024-09-28",15
2818,505,109,"2023-09-27",57
2819,519,228,"2024-07-02",86
2820,591,135,"2025-03-25",43
2821,366,98,"2024-04-21",232
2822,110,230,"2025-07-10",289
2823,437,262,"2024-06-09",180
2824,416,139,"2024-04-17",222
2825,367,251,"2024-11-28",110
2826,875,50,"2024-03-14",163
2827,937,9,"2024-09-05",107
2828,58,244,"2024-09-26",209
2829,954,124,"2024-09-29",40
2830,110,260,"2024-12-26",145
2831,901,92,"2025-01-13",177
2832,548,98,"2024-09-01",191
2833,50,93,"2024-06-15",21
2834,54,76,"2024-07-24",48
2835,382,167,"2025-04-24",85
2836,283,278,"2025-04-05",13
2837,304,115,"2025-04-05",133
2838,997,115,"2024-12-01",127
2839,22,247,"2023-09-16",47
2840,770,219,"2024-06-24",86
2841,148,85,"2024-01-23",275
2842,478,73,"2023-12-11",227
2843,449,108,"2025-05-10",279
2844,400,121,"2025-04-09",222
2845,61,138,"2025-05-19",224
2846,120,169,"2024-10-26",239
2847,682,23,"2024-03-23",229
2848,887,60,"2024-11-21",181
2849,130,176,"2023-10-18",201
2850,228,142,"2025-04-23",155
2851,100,61,"2024-11-02",209
2852,399,242,"2025-01-17",261
2853,141,253,"2024-04-26",108
2854,348,208,"2025-07-13",200
2855,864,189,"2024-03-19",128
2856,483,237,"2025-03-26",110
2857,377,276,"2025-06-03",82
2858,95,216,"2025-05-13",22
2859,26,224,"2024-07-18",296
2860,35,41,"2025-01-28",149
2861,20,22,"2025-05-18",272
2862,221,26,"2023-12-15",53
2863,396,19,"2025-05-01",213
2864,881,10,"2025-01-10",264
2865,421,180,"2025-06-25",186
2866,769,45,"2024-08-01",102
2867,551,63,"2024-01-08",48
2868,358,272,"2025-02-19",5
2869,483,196,"2024-08-25",273
2870,882,84,"2025-03-07",246
2871,320,138,"2024-10-16",22
2872,245,256,"2024-03-24",39
2873,600,123,"2024-05-25",160
2874,798,111,"2023-08-13",199
2875,954,106,"2025-06-27",62
2876,487,155,"2024-08-21",268
2877,659,261,"2024-12-11",245
2878,243,296,"2025-01-08",34
2879,562,44,"2023-12-25",88
2880,277,147,"2025-05-12",248
2881,879,29,"2024-08-14",121
2882,818,66,"2023-10-06",71
2883,462,203,"2024-05-03",141
2884,995,200,"2024-02-13",204
2885,655,116,"2025-05-13",241
2886,837,45,"2023-11-19",280
2887,814,164,"2024-10-26",123
2888,94,178,"2025-05-19",50
2889,763,180,"2025-01-16",161
2890,710,270,"2024-12-20",203
2891,560,25,"2024-12-01",148
2892,276,10,"2025-01-02",85
2893,822,258,"2025-04-08",175
2894,932,247,"2024-12-09",19
2895,375,190,"2023-10-09",265
2896,515,256,"2025-03-26",269
2897,77,174,"2024-12-05",94
2898,887,236,"2024-12-14",126
2899,398,169,"2024-11-24",77
2900,233,51,"2025-01-02",140
2901,882,109,"2025-02-07",106
2902,49,57,"2024-04-02",215
2903,949,261,"2024-07-16",297
2904,181,115,"2024-12-26",226
2905,110,283,"2024-07-12",161
2906,179,70,"2025-04-18",234
2907,607,99,"2025-07-05",256
2908,825,252,"2024-02-23",114
2909,80,28,"2025-05-29",81
2910,549,276,"2024-10-30",132
2911,163,144,"2024-05-06",256
2912,197,141,"2024-12-04",85
2913,417,132,"2024-11-17",135
2914,199,199,"2023-09-29",89
2915,874,275,"2023-11-05",89
2916,486,164,"2025-05-26",49
2917,996,9,"2024-12-12",131
2918,138,54,"2024-12-28",123
2919,339,102,"2023-08-30",75
2920,846,278,"2024-03-20",161
2921,116,45,"2024-03-08",7
2922,96,126,"2024-09-20",206
2923,143,260,"2025-05-30",41
2924,611,188,"2023-10-17",269
2925,680,153,"2024-03-06",211
2926,534,56,"2023-08-28",152
2927,957,282,"2024-11-19",211
2928,33,159,"2024-12-02",15
2929,762,91,"2025-02-26",188
2930,892,116,"2024-01-30",207
2931,211,83,"2023-09-18",81
2932,978,207,"2023-12-26",234
2933,773,144,"2025-07-15",134
2934,738,166,"2024-05-23",194
2935,89,233,"2024-11-04",18
2936,54,24,"2023-11-24",192
2937,158,34,"2023-09-28",213
2938,390,241,"2025-01-14",188
2939,157,230,"2024-02-24",273
2940,239,128,"2024-12-07",90
2941,452,118,"2023-10-03",200
2942,26,250,"2024-02-08",47
2943,372,20,"2024-12-16",224
2944,38,35,"2024-02-19",53
2945,393,25,"2023-08-30",107
2946,802,217,"2025-01-27",146
2947,466,186,"2025-05-11",118
2948,690,99,"2025-01-13",272
2949,302,206,"2024-03-30",41
2950,571,23,"2024-03-16",84
2951,741,178,"2024-12-23",178
2952,956,151,"2025-03-03",291
2953,179,290,"2023-07-22",29
2954,693,250,"2024-07-16",99
2955,359,43,"2025-06-01",168
2956,164,95,"2024-09-15",205
2957,885,243,"2024-12-14",91
2958,157,296,"2023-09-09",47
2959,590,120,"2023-08-24",231
2960,164,41,"2024-11-18",143
2961,334,20,"2025-01-13",248
2962,289,274,"2023-11-09",228
2963,870,80,"2024-11-14",29
2964,912,199,"2024-07-23",158
2965,821,85,"2024-01-28",157
2966,403,247,"2024-05-26",34
2967,345,240,"2024-01-17",157
2968,977,161,"2025-06-18",80
2969,837,215,"2023-12-08",141
2970,774,1,"2024-12-16",60
2971,721,223,"2025-03-28",152
2972,689,12,"2023-09-04",79
2973,286,154,"2023-08-27",218
2974,507,60,"2025-01-21",166
2975,386,259,"2023-11-06",197
2976,228,223,"2024-05-10",84
2977,832,199,"2024-08-06",221
2978,79,6,"2024-02-02",41
2979,443,185,"2025-06-04",207
2980,617,197,"2023-08-15",33
2981,95,207,"2024-01-14",136
2982,305,52,"2025-01-13",211
2983,380,44,"2025-07-19",157
2984,363,285,"2023-10-28",131
2985,921,96,"2024-02-12",18
2986,610,282,"2024-06-14",18
2987,976,296,"2024-02-25",229
2988,863,67,"2025-02-10",87
2989,55,45,"2024-07-27",161
2990,212,9,"2025-07-03",242
2991,395,247,"2023-08-10",206
2992,347,161,"2024-12-06",203
2993,231,258,"2025-05-30",10
2994,364,221,"2024-01-02",187
2995,766,156,"2025-01-25",116
2996,948,113,"2024-12-05",41
2997,874,185,"2023-11-02",116
2998,911,288,"2024-10-24",251
2999,289,122,"2024-12-24",275
3000,163,12,"2024-11-15",112
3001,854,300,"2024-12-10",241
3002,954,253,"2024-12-06",150
3003,209,165,"2024-03-04",249
3004,452,115,"2024-05-17",197
3005,164,102,"2023-11-04",199
3006,262,194,"2023-10-18",119
3007,448,102,"2024-06-23",257
3008,435,58,"2025-02-19",246
3009,463,135,"2023-09-24",251
3010,888,297,"2024-08-07",99
3011,394,69,"2023-08-15",161
3012,764,257,"2024-12-25",95
3013,866,209,"2024-05-11",136
3014,129,297,"2024-12-04",91
3015,172,49,"2023-09-08",252
3016,420,265,"2023-10-21",266
3017,934,207,"2024-10-27",164
3018,715,62,"2024-09-02",41
3019,494,244,"2023-09-07",95
3020,400,164,"2025-05-25",280
3021,76,203,"2023-12-23",256
3022,505,280,"2024-04-25",216
3023,312,222,"2023-11-30",59
3024,660,112,"2023-09-20",73
3025,451,129,"2024-03-08",263
3026,603,163,"2024-10-15",79
3027,13,141,"2024-03-20",223
3028,285,196,"2024-06-07",59
3029,825,144,"2023-07-24",86
3030,365,87,"2024-03-20",148
3031,770,89,"2024-03-20",288
3032,344,15,"2025-05-21",241
3033,963,214,"2024-03-09",234
3034,171,291,"2024-04-08",295
3035,775,294,"2024-04-10",151
3036,147,79,"2025-01-04",263
3037,302,174,"2025-04-21",42
3038,742,176,"2023-12-17",164
3039,775,271,"2024-10-19",24
3040,175,124,"2024-08-25",213
3041,709,28,"2025-01-03",287
3042,45,6,"2024-11-27",67
3043,369,102,"2025-03-31",95
3044,612,180,"2024-08-28",239
3045,801,274,"2023-08-19",182
3046,438,31,"2025-06-15",210
3047,267,283,"2024-12-01",51
3048,994,236,"2025-07-11",10
3049,151,189,"2024-05-26",155
3050,376,208,"2024-03-18",23
3051,296,126,"2023-11-12",291
3052,619,131,"2024-07-02",222
3053,461,149,"2025-07-10",246
3054,546,50,"2024-08-25",101
3055,54,21,"2024-09-12",78
3056,385,260,"2024-09-29",170
3057,279,266,"2024-05-22",271
3058,235,179,"2024-02-05",206
3059,494,120,"2025-02-26",262
3060,86,149,"2025-06-08",141
3061,633,286,"2024-10-05",271
3062,863,280,"2024-08-28",41
3063,966,123,"2023-09-24",20
3064,983,44,"2025-05-22",198
3065,671,96,"2023-07-23",86
3066,950,226,"2023-08-12",146
3067,408,84,"2024-03-10",240
3068,41,232,"2025-01-12",43
3069,712,227,"2024-12-31",203
3070,663,260,"2025-06-12",182
3071,194,108,"2024-05-06",205
3072,298,148,"2023-12-05",104
3073,871,25,"2023-10-22",279
3074,769,255,"2023-10-27",219
3075,823,299,"2024-08-02",167
3076,524,97,"2023-10-29",40
3077,638,71,"2023-09-06",98
3078,498,257,"2023-08-03",18
3079,935,41,"2025-01-26",177
3080,969,286,"2024-01-23",139
3081,228,46,"2023-12-06",61
3082,71,198,"2023-09-02",186
3083,112,243,"2024-12-18",70
3084,439,45,"2025-05-25",262
3085,48,252,"2024-08-30",18
3086,126,232,"2024-10-02",252
3087,357,49,"2025-02-19",261
3088,390,62,"2024-02-25",220
3089,867,4,"2025-06-02",158
3090,352,116,"2025-07-19",242
3091,241,146,"2024-07-23",252
3092,910,23,"2024-05-20",8
3093,906,90,"2024-06-14",63
3094,580,28,"2025-05-06",220
3095,618,252,"2024-10-27",197
3096,380,113,"2024-10-30",75
3097,190,224,"2023-11-23",13
3098,950,34,"2023-09-22",82
3099,95,256,"2024-07-31",127
3100,99,160,"2024-09-19",103
3101,791,164,"2024-12-29",199
3102,760,233,"2023-11-03",69
3103,655,134,"2025-02-20",256
3104,749,55,"2024-04-11",20
3105,972,243,"2025-01-04",209
3106,699,34,"2024-12-29",195
3107,326,258,"2023-08-26",129
3108,287,140,"2024-10-10",291
3109,832,271,"2023-08-19",41
3110,188,3,"2023-10-16",111
3111,262,10,"2023-11-12",246
3112,5,32,"2023-10-29",281
3113,96,15,"2024-06-03",174
3114,356,8,"2024-08-31",203
3115,24,47,"2023-09-15",75
3116,693,117,"2025-05-08",108
3117,760,123,"2024-09-03",172
3118,268,31,"2024-04-26",155
3119,219,87,"2023-10-30",120
3120,861,61,"2024-06-15",192
3121,655,142,"2023-12-27",39
3122,477,281,"2024-11-22",88
3123,626,10,"2025-01-01",14
3124,1000,131,"2025-03-20",164
3125,808,5,"2023-10-22",189
3126,63,41,"2024-03-18",284
3127,721,48,"2023-10-30",294
3128,538,127,"2024-05-09",217
3129,426,293,"2025-04-12",117
3130,858,83,"2023-09-17",287
3131,562,56,"2024-03-17",186
3132,28,182,"2025-05-15",191
3133,544,286,"2023-09-07",75
3134,824,40,"2023-08-06",153
3135,525,298,"2024-01-09",29
3136,247,77,"2024-12-17",178
3137,347,239,"2023-09-06",25
3138,540,252,"2024-01-03",34
3139,736,76,"2024-09-23",147
3140,767,137,"2025-02-16",166
3141,379,148,"2024-09-28",49
3142,914,128,"2025-05-14",16
3143,361,230,"2024-11-19",209
3144,515,216,"2024-10-11",200
3145,661,148,"2025-05-17",213
3146,971,166,"2024-02-03",11
3147,973,194,"2025-07-18",196
3148,230,39,"2024-06-28",289
3149,438,266,"2024-05-14",267
3150,268,159,"2025-03-19",27
3151,329,219,"2024-09-08",166
3152,270,288,"2024-12-14",296
3153,649,294,"2024-02-19",85
3154,576,51,"2024-07-18",138
3155,460,192,"2023-11-03",113
3156,383,280,"2024-07-07",262
3157,784,101,"2024-05-11",48
3158,628,106,"2024-06-06",177
3159,460,204,"2024-10-21",274
3160,589,169,"2024-08-18",266
3161,579,227,"2025-03-01",131
3162,791,159,"2025-01-10",88
3163,780,250,"2024-11-01",84
3164,729,23,"2025-06-16",196
3165,495,54,"2024-09-16",255
3166,267,150,"2025-07-01",33
3167,137,264,"2025-01-09",91
3168,358,237,"2024-01-30",61
3169,752,61,"2024-12-16",59
3170,300,95,"2025-06-22",215
3171,945,8,"2023-11-07",282
3172,166,262,"2024-07-01",204
3173,648,115,"2024-08-31",211
3174,595,115,"2025-06-25",27
3175,664,268,"2023-11-03",87
3176,60,68,"2023-10-21",280
3177,749,193,"2024-04-28",98
3178,788,178,"2024-06-04",273
3179,869,217,"2025-01-21",52
3180,311,63,"2024-09-27",136
3181,219,291,"2024-03-26",264
3182,394,241,"2024-11-30",206
3183,543,274,"2024-08-13",184
3184,172,298,"2024-10-21",227
3185,817,194,"2024-08-25",53
3186,489,279,"2025-06-13",251
3187,335,37,"2025-01-22",287
3188,414,70,"2025-03-28",61
3189,528,194,"2024-08-24",192
3190,262,207,"2025-04-06",137
3191,600,211,"2025-02-17",287
3192,507,298,"2023-11-12",101
3193,908,61,"2024-12-05",201
3194,689,198,"2024-05-16",49
3195,541,294,"2024-01-24",40
3196,336,291,"2023-09-23",166
3197,64,81,"2024-06-18",128
3198,827,235,"2025-07-05",290
3199,710,232,"2024-09-30",117
3200,912,14,"2023-09-19",118
3201,944,258,"2025-03-31",198
3202,464,218,"2025-02-02",203
3203,536,193,"2024-07-22",161
3204,883,182,"2025-07-09",150
3205,657,234,"2024-04-03",105
3206,895,152,"2023-10-25",149
3207,442,276,"2024-05-09",243
3208,930,218,"2024-11-27",149
3209,822,191,"2024-10-10",122
3210,493,231,"2024-06-24",31
3211,949,227,"2024-11-12",124
3212,186,164,"2024-08-02",155
3213,782,238,"2024-08-29",77
3214,326,252,"2025-03-19",225
3215,239,223,"2025-03-10",243
3216,59,247,"2023-12-27",285
3217,778,110,"2025-02-15",142
3218,524,260,"2024-03-04",179
3219,110,9,"2023-12-05",207
3220,342,21,"2024-04-20",227
3221,543,237,"2025-03-28",38
3222,6,163,"2024-03-05",60
3223,557,18,"2024-01-10",173
3224,880,211,"2023-12-28",184
3225,414,269,"2024-02-06",209
3226,987,69,"2023-11-29",292
3227,450,99,"2025-07-11",44
3228,535,128,"2023-10-20",214
3229,691,244,"2024-07-03",6
3230,797,121,"2023-12-21",201
3231,947,115,"2023-11-11",162
3232,908,290,"2024-10-14",34
3233,610,123,"2024-01-08",194
3234,268,143,"2025-04-05",229
3235,383,240,"2024-05-21",266
3236,111,145,"2025-04-16",257
3237,111,48,"2023-09-13",224
3238,867,90,"2024-04-25",218
3239,978,223,"2025-04-27",19
3240,917,256,"2024-12-11",43
3241,617,288,"2025-05-07",246
3242,925,257,"2024-06-10",283
3243,228,208,"2025-06-30",85
3244,696,173,"2025-02-02",200
3245,928,230,"2025-01-13",54
3246,877,27,"2023-07-28",150
3247,163,229,"2024-08-16",246
3248,823,126,"2024-11-19",121
3249,291,279,"2023-12-26",13
3250,423,189,"2024-09-17",236
3251,494,134,"2024-06-29",154
3252,73,207,"2023-07-29",282
3253,662,2,"2024-03-16",19
3254,732,185,"2023-12-20",81
3255,658,80,"2024-08-18",238
3256,577,42,"2024-04-12",259
3257,632,236,"2024-07-07",73
3258,608,108,"2023-07-24",259
3259,159,70,"2024-06-30",108
3260,476,35,"2024-05-31",11
3261,345,128,"2024-12-05",62
3262,176,112,"2023-08-04",223
3263,222,2,"2023-08-05",161
3264,450,171,"2024-09-17",207
3265,922,264,"2024-02-23",195
3266,109,225,"2025-05-21",83
3267,21,287,"2025-05-16",59
3268,899,299,"2025-03-23",248
3269,9,86,"2023-08-16",154
3270,742,261,"2023-08-18",195
3271,151,269,"2025-06-07",205
3272,746,8,"2024-05-10",165
3273,816,85,"2025-01-20",289
3274,638,81,"2025-02-16",284
3275,985,178,"2024-11-04",279
3276,811,171,"2023-11-28",141
3277,377,256,"2024-03-04",105
3278,890,204,"2023-08-31",288
3279,628,112,"2024-03-29",221
3280,657,29,"2025-04-28",292
3281,395,263,"2023-09-21",156
3282,196,268,"2025-05-26",160
3283,326,276,"2025-02-24",120
3284,76,111,"2024-08-22",290
3285,821,256,"2024-11-11",16
3286,785,17,"2025-03-30",205
3287,573,225,"2023-12-27",272
3288,868,299,"2025-06-29",145
3289,498,36,"2025-02-04",59
3290,360,6,"2023-12-30",160
3291,464,214,"2024-05-15",196
3292,57,66,"2024-01-12",243
3293,376,97,"2024-03-06",299
3294,209,43,"2023-09-02",186
3295,835,178,"2025-03-16",182
3296,186,145,"2025-03-17",237
3297,43,116,"2024-02-02",105
3298,577,157,"2023-10-13",288
3299,736,151,"2024-10-30",38
3300,252,41,"2024-08-15",180
3301,386,289,"2024-12-07",222
3302,79,252,"2024-01-18",236
3303,227,159,"2023-11-19",300
3304,701,233,"2024-08-21",245
3305,647,2,"2023-12-06",72
3306,21,280,"2024-01-30",276
3307,67,147,"2023-11-01",46
3308,296,278,"2025-07-08",181
3309,320,204,"2025-06-23",222
3310,827,250,"2024-03-04",47
3311,418,64,"2024-03-24",101
3312,281,58,"2024-02-15",15
3313,810,226,"2025-06-29",69
3314,989,82,"2025-03-14",121
3315,111,151,"2023-08-09",87
3316,637,271,"2024-03-13",251
3317,981,162,"2024-11-23",211
3318,494,300,"2024-01-16",115
3319,162,194,"2023-09-13",51
3320,728,123,"2024-02-15",206
3321,578,132,"2024-10-12",150
3322,852,104,"2024-05-03",260
3323,994,217,"2025-07-20",110
3324,673,192,"2024-05-07",300
3325,296,25,"2025-02-21",235
3326,73,129,"2023-11-06",206
3327,674,54,"2023-08-17",272
3328,59,214,"2025-02-03",242
3329,217,73,"2023-07-26",201
3330,438,201,"2025-01-28",192
3331,505,234,"2024-03-29",214
3332,336,92,"2024-01-01",156
3333,544,137,"2024-11-27",260
3334,976,6,"2024-06-17",60
3335,15,259,"2023-12-02",278
3336,397,195,"2025-02-13",46
3337,582,84,"2024-09-16",251
3338,800,287,"2024-11-10",187
3339,738,253,"2023-12-09",121
3340,228,30,"2024-06-14",141
3341,158,43,"2024-02-12",24
3342,727,127,"2025-05-06",226
3343,748,74,"2023-09-16",60
