order_id,shipping_date,shipping_fee,shipping_status
ORD11902,2025-03-28,17.61,Pending
ORD11903,2023-01-14,6.96,Shipped
ORD11904,2023-08-01,1.66,Pending
ORD11905,2024-09-28,7.36,Delayed
ORD11906,2023-05-04,2.2,Shipped
ORD11907,2023-02-06,10.17,Cancelled
ORD11908,2024-05-28,14.2,Delayed
ORD11909,2023-07-27,2.44,Pending
ORD11910,2024-06-01,10.02,Delayed
ORD11911,2025-03-25,12.17,Pending
ORD11912,2024-06-03,2.27,Pending
ORD11913,2024-03-19,9.63,Pending
ORD11914,2024-08-17,6.08,Delayed
ORD11915,2025-03-01,16.34,Delayed
ORD11916,2024-11-25,11.07,Shipped
ORD11917,2025-05-02,13.71,Cancelled
ORD11918,2025-04-16,9.04,Pending
ORD11919,2023-12-05,3.13,Delayed
ORD11920,2024-03-14,8.92,Shipped
ORD11921,2024-03-20,8.54,Cancelled
ORD11922,2023-05-18,2.46,Pending
ORD11923,2024-01-27,18.83,Cancelled
ORD11924,2023-01-29,15.63,Pending
ORD11925,2024-05-22,3.87,Pending
ORD11926,2023-11-25,3.42,Delayed
ORD11927,2024-12-01,18.16,Cancelled
ORD11928,2024-11-12,1.74,Shipped
ORD11929,2023-12-05,19.62,Shipped
ORD11930,2024-11-20,3.04,Shipped
ORD11931,2025-06-08,4.19,Cancelled
ORD11932,2023-04-07,2.37,Delayed
ORD11933,2024-07-04,1.83,Delayed
ORD11934,2024-09-20,5.68,Delayed
ORD11935,2023-05-31,11.52,Shipped
ORD11936,2025-06-17,16.38,Cancelled
ORD11937,2023-08-19,10.79,Cancelled
ORD11938,2025-02-27,15.33,Pending
ORD11939,2025-04-28,1.16,Shipped
ORD11940,2024-05-14,10.9,Shipped
ORD11941,2023-02-07,7.15,Shipped
ORD11942,2024-03-02,7.26,Shipped
ORD11943,2024-10-13,11.38,Delayed
ORD11944,2025-04-26,1.31,Pending
ORD11945,2025-01-21,6.37,Shipped
ORD11946,2024-03-13,7.46,Shipped
ORD11947,2025-04-15,11.5,Shipped
ORD11948,2024-01-03,14.2,Shipped
ORD11949,2023-12-17,7.44,Pending
ORD11950,2023-06-15,7.48,Cancelled
ORD11951,2024-07-04,16.4,Shipped
ORD11952,2024-10-28,13.06,Shipped
ORD11953,2025-07-01,15.78,Shipped
ORD11954,2025-03-31,2.85,Cancelled
ORD11955,2024-06-26,11.8,Cancelled
ORD11956,2023-05-28,1.42,Pending
ORD11957,2024-08-13,19.26,Shipped
ORD11958,2024-10-23,4.05,Delayed
ORD11959,2025-01-15,18.21,Cancelled
ORD11960,2024-07-30,16.76,Delayed
ORD11961,2025-05-14,3.74,Shipped
ORD11962,2023-12-13,3.83,Delayed
ORD11963,2023-10-01,11.75,Pending
ORD11964,2025-04-23,8.53,Pending
ORD11965,2024-11-28,1.98,Delayed
ORD11966,2025-02-11,12.82,Delayed
ORD11967,2023-09-30,12.11,Delayed
ORD11968,2023-06-23,12.38,Pending
ORD11969,2025-02-15,8.39,Pending
ORD11970,2025-01-09,1.01,Pending
ORD11971,2023-02-02,2.5,Delayed
ORD11972,2024-01-14,15.16,Delayed
ORD11973,2023-08-05,8.93,Delayed
ORD11974,2024-07-21,10.41,Shipped
ORD11975,2024-03-15,15.42,Cancelled
ORD11976,2024-05-12,7.73,Shipped
ORD11977,2024-02-01,5.01,Delayed
ORD11978,2024-05-07,19.62,Delayed
ORD11979,2024-12-27,17.14,Delayed
ORD11980,2023-02-04,5.47,Cancelled
ORD11981,2023-02-08,6.52,Shipped
ORD11982,2025-05-08,8.56,Delayed
ORD11983,2024-09-05,1.75,Cancelled
ORD11984,2023-06-25,3.74,Delayed
ORD11985,2023-01-20,4.61,Pending
ORD11986,2023-02-27,15.61,Pending
ORD11987,2023-08-15,1.44,Pending
ORD11988,2024-07-13,19.87,Cancelled
ORD11989,2023-03-12,8.33,Shipped
ORD11990,2023-07-18,18.42,Cancelled
ORD11991,2024-10-16,2.88,Pending
ORD11992,2025-04-15,13.72,Delayed
ORD11993,2023-01-27,16.48,Delayed
ORD11994,2024-08-28,10.31,Delayed
ORD11995,2025-01-27,11.34,Shipped
ORD11996,2023-08-29,10.58,Shipped
ORD11997,2024-07-25,14.07,Pending
ORD11998,2023-05-22,11.96,Delayed
ORD11999,2024-04-22,17.81,Shipped
ORD12000,2025-04-27,10.84,Delayed
ORD12001,2025-02-26,6.15,Delayed
ORD12002,2024-07-11,16.97,Cancelled
ORD12003,2024-09-01,10.78,Delayed
ORD12004,2024-11-29,11.73,Shipped
ORD12005,2024-10-06,12.2,Shipped
ORD12006,2023-08-21,9.23,Cancelled
ORD12007,2023-11-13,8.08,Pending
ORD12008,2024-08-25,4.38,Cancelled
ORD12009,2025-02-07,16.39,Cancelled
ORD12010,2024-12-23,9.28,Pending
ORD12011,2024-12-31,3.64,Cancelled
ORD12012,2025-06-05,11.24,Shipped
ORD12013,2024-09-04,16.32,Cancelled
ORD12014,2024-07-17,7.47,Delayed
ORD12015,2023-07-20,3.33,Pending
ORD12016,2023-09-16,12.65,Delayed
ORD12017,2024-04-28,19.34,Cancelled
ORD12018,2025-06-09,16.87,Shipped
ORD12019,2023-06-28,4.06,Pending
ORD12020,2025-01-30,17.99,Shipped
ORD12021,2023-05-03,2.67,Cancelled
ORD12022,2023-12-08,10.45,Shipped
ORD12023,2023-06-25,8.99,Delayed
ORD12024,2025-04-24,7.89,Shipped
ORD12025,2024-10-11,3.54,Cancelled
ORD12026,2023-03-02,13.55,Delayed
ORD12027,2024-12-09,6.08,Pending
ORD12028,2024-04-09,15.76,Pending
ORD12029,2025-02-24,6.27,Delayed
ORD12030,2023-09-20,14.23,Shipped
ORD12031,2024-01-09,1.58,Pending
ORD12032,2023-04-08,4.54,Pending
ORD12033,2023-05-07,14.98,Shipped
ORD12034,2023-02-11,16.71,Cancelled
ORD12035,2025-06-15,16.92,Cancelled
ORD12036,2023-09-13,19.36,Shipped
ORD12037,2023-01-08,17.88,Cancelled
ORD12038,2024-04-18,13.15,Delayed
ORD12039,2025-01-03,9.94,Pending
ORD12040,2024-05-28,15.27,Shipped
ORD12041,2024-08-09,2.51,Shipped
ORD12042,2023-03-10,6.61,Pending
ORD12043,2023-03-24,10.68,Pending
ORD12044,2024-06-25,15.09,Pending
ORD12045,2024-08-07,8.49,Shipped
ORD12046,2023-09-22,13.21,Cancelled
ORD12047,2023-03-31,9.91,Cancelled
ORD12048,2023-08-01,15.93,Delayed
ORD12049,2023-08-01,13.24,Pending
ORD12050,2025-04-13,17.46,Delayed
ORD12051,2023-09-26,3.71,Delayed
ORD12052,2025-07-02,5.02,Pending
ORD12053,2023-10-20,18.88,Pending
ORD12054,2023-07-27,3.54,Pending
ORD12055,2023-11-30,7.84,Cancelled
ORD12056,2023-03-22,10.06,Pending
ORD12057,2023-10-15,9.66,Delayed
ORD12058,2023-02-20,7.88,Delayed
ORD12059,2024-09-18,1.91,Shipped
ORD12060,2023-07-23,13.51,Delayed
ORD12061,2024-03-08,4.55,Shipped
ORD12062,2023-08-02,18.78,Delayed
ORD12063,2025-06-09,11.0,Cancelled
ORD12064,2024-02-28,19.91,Pending
ORD12065,2023-06-05,14.51,Pending
ORD12066,2024-06-07,11.09,Cancelled
ORD12067,2024-02-23,14.52,Cancelled
ORD12068,2023-12-21,11.3,Delayed
ORD12069,2023-06-09,4.35,Shipped
ORD12070,2023-09-24,15.4,Delayed
ORD12071,2023-03-19,9.78,Pending
ORD12072,2025-02-08,8.0,Delayed
ORD12073,2024-05-02,9.49,Cancelled
ORD12074,2023-05-14,2.06,Cancelled
ORD12075,2024-08-01,11.95,Pending
ORD12076,2024-03-31,13.97,Pending
ORD12077,2025-01-12,11.0,Pending
ORD12078,2023-06-18,3.49,Shipped
ORD12079,2023-01-20,3.85,Delayed
ORD12080,2023-08-23,6.9,Shipped
ORD12081,2023-07-15,17.19,Cancelled
ORD12082,2025-05-15,12.25,Delayed
ORD12083,2024-07-01,8.82,Cancelled
ORD12084,2023-12-30,13.25,Shipped
ORD12085,2025-04-30,10.88,Cancelled
ORD12086,2023-11-30,5.09,Cancelled
ORD12087,2024-03-07,15.18,Shipped
ORD12088,2024-05-13,17.59,Delayed
ORD12089,2025-04-13,12.75,Delayed
ORD12090,2024-05-04,15.83,Delayed
ORD12091,2025-03-21,19.58,Pending
ORD12092,2024-03-25,14.38,Shipped
ORD12093,2024-02-18,3.18,Delayed
ORD12094,2023-12-02,15.22,Pending
ORD12095,2025-01-01,5.36,Delayed
ORD12096,2025-06-12,19.26,Shipped
ORD12097,2023-06-01,2.66,Delayed
ORD12098,2023-09-19,9.75,Cancelled
ORD12099,2023-10-20,10.26,Cancelled
ORD12100,2025-03-22,3.62,Pending
ORD12101,2023-05-25,10.6,Cancelled
ORD12102,2025-01-20,17.78,Delayed
ORD12103,2024-09-24,6.55,Cancelled
ORD12104,2024-01-06,13.9,Shipped
ORD12105,2023-04-06,14.45,Pending
ORD12106,2024-12-21,16.39,Pending
ORD12107,2023-06-17,1.39,Shipped
ORD12108,2024-04-29,1.44,Shipped
ORD12109,2023-03-28,2.85,Delayed
ORD12110,2023-03-19,4.38,Cancelled
ORD12111,2024-11-07,13.69,Shipped
ORD12112,2024-05-31,8.51,Delayed
ORD12113,2024-05-04,2.63,Cancelled
ORD12114,2024-08-13,7.14,Delayed
ORD12115,2024-08-27,3.05,Shipped
ORD12116,2024-08-25,11.74,Cancelled
ORD12117,2025-02-20,9.46,Shipped
ORD12118,2023-04-15,13.61,Shipped
ORD12119,2024-03-30,1.03,Delayed
ORD12120,2024-05-04,12.99,Delayed
ORD12121,2023-12-10,10.78,Cancelled
ORD12122,2024-11-21,18.1,Delayed
ORD12123,2024-07-22,3.98,Pending
ORD12124,2025-06-23,10.19,Delayed
ORD12125,2024-04-27,17.65,Cancelled
ORD12126,2024-12-28,9.05,Pending
ORD12127,2024-08-30,12.76,Pending
ORD12128,2023-08-11,17.22,Delayed
ORD12129,2023-01-13,3.18,Shipped
ORD12130,2023-02-22,12.14,Pending
ORD12131,2023-03-23,15.12,Shipped
ORD12132,2024-12-19,4.42,Pending
ORD12133,2024-05-17,17.43,Delayed
ORD12134,2023-11-17,4.91,Pending
ORD12135,2025-03-26,7.22,Cancelled
ORD12136,2025-04-01,9.8,Cancelled
ORD12137,2025-04-27,13.92,Cancelled
ORD12138,2024-09-20,9.44,Delayed
ORD12139,2025-05-13,18.16,Pending
ORD12140,2023-06-18,8.37,Delayed
ORD12141,2023-10-10,11.11,Cancelled
ORD12142,2023-01-30,7.13,Pending
ORD12143,2023-03-16,13.65,Shipped
ORD12144,2023-08-12,6.69,Cancelled
ORD12145,2024-01-02,12.39,Delayed
ORD12146,2024-12-06,1.02,Cancelled
ORD12147,2025-04-24,2.43,Pending
ORD12148,2023-11-04,17.48,Shipped
ORD12149,2023-05-05,19.16,Cancelled
ORD12150,2023-01-24,2.62,Shipped
ORD12151,2023-09-17,10.15,Delayed
ORD12152,2023-10-26,19.93,Cancelled
ORD12153,2023-01-24,17.86,Cancelled
ORD12154,2025-06-04,12.48,Cancelled
ORD12155,2024-03-25,16.82,Delayed
ORD12156,2024-07-07,10.02,Shipped
ORD12157,2024-07-08,9.73,Pending
ORD12158,2023-02-20,6.51,Pending
ORD12159,2024-11-25,8.0,Cancelled
ORD12160,2024-08-12,10.51,Pending
ORD12161,2024-12-27,15.87,Shipped
ORD12162,2023-07-05,5.14,Delayed
ORD12163,2024-03-15,15.39,Cancelled
ORD12164,2023-04-19,18.67,Delayed
ORD12165,2023-07-11,14.59,Delayed
ORD12166,2025-02-14,7.19,Cancelled
ORD12167,2023-03-28,14.83,Cancelled
ORD12168,2025-04-21,10.3,Delayed
ORD12169,2025-04-24,14.86,Cancelled
ORD12170,2024-04-04,19.42,Shipped
ORD12171,2023-05-20,15.18,Cancelled
ORD12172,2025-05-11,4.34,Pending
ORD12173,2025-06-22,13.4,Delayed
ORD12174,2023-12-06,16.42,Cancelled
ORD12175,2024-08-30,6.09,Cancelled
ORD12176,2025-04-22,15.23,Shipped
ORD12177,2025-01-28,4.48,Cancelled
ORD12178,2024-04-19,2.68,Pending
ORD12179,2024-08-30,13.47,Pending
ORD12180,2024-07-27,3.04,Cancelled
ORD12181,2024-02-07,4.35,Cancelled
ORD12182,2024-06-28,7.34,Delayed
ORD12183,2023-03-18,5.86,Shipped
ORD12184,2025-02-25,12.08,Shipped
ORD12185,2023-01-27,12.96,Delayed
ORD12186,2024-09-16,8.47,Cancelled
ORD12187,2025-03-22,5.14,Shipped
ORD12188,2024-05-04,2.17,Cancelled
ORD12189,2023-03-01,4.82,Pending
ORD12190,2023-08-13,14.51,Shipped
ORD12191,2024-09-24,16.06,Shipped
ORD12192,2023-07-03,7.82,Shipped
ORD12193,2025-03-10,8.39,Shipped
ORD12194,2024-03-11,9.46,Cancelled
ORD12195,2024-03-29,17.53,Shipped
ORD12196,2025-03-05,17.55,Shipped
ORD12197,2025-06-08,2.72,Delayed
ORD12198,2024-05-10,15.54,Pending
ORD12199,2023-07-13,17.6,Cancelled
ORD12200,2024-08-05,15.22,Pending
ORD12201,2025-03-21,12.48,Delayed
ORD12202,2024-02-28,18.69,Cancelled
ORD12203,2023-09-07,18.52,Pending
ORD12204,2024-08-12,15.54,Delayed
ORD12205,2024-10-16,12.03,Cancelled
ORD12206,2023-06-18,9.37,Cancelled
ORD12207,2025-01-20,14.24,Delayed
ORD12208,2023-09-17,7.85,Shipped
ORD12209,2024-04-20,10.01,Pending
ORD12210,2025-03-20,14.17,Cancelled
ORD12211,2024-02-21,12.57,Shipped
ORD12212,2023-06-22,7.19,Pending
ORD12213,2023-11-19,19.51,Cancelled
ORD12214,2023-06-29,1.18,Pending
ORD12215,2024-04-18,11.9,Pending
ORD12216,2023-12-13,15.74,Shipped
ORD12217,2024-03-22,5.03,Pending
ORD12218,2023-01-18,8.43,Pending
ORD12219,2023-03-15,9.95,Delayed
ORD12220,2023-12-08,8.99,Pending
ORD12221,2024-09-21,2.22,Cancelled
ORD12222,2024-08-17,15.4,Delayed
ORD12223,2024-06-10,2.44,Cancelled
ORD12224,2024-11-22,10.16,Pending
ORD12225,2024-03-31,15.1,Shipped
ORD12226,2023-10-02,11.0,Pending
ORD12227,2024-09-23,14.31,Delayed
ORD12228,2025-03-26,2.2,Delayed
ORD12229,2023-07-09,16.13,Shipped
ORD12230,2024-07-27,9.99,Delayed
ORD12231,2024-12-12,7.38,Pending
ORD12232,2024-06-15,3.95,Delayed
ORD12233,2024-03-14,7.87,Pending
ORD12234,2023-10-20,14.13,Delayed
ORD12235,2024-07-23,11.57,Shipped
ORD12236,2024-05-13,17.52,Cancelled
ORD12237,2024-03-19,4.7,Pending
ORD12238,2025-02-21,15.59,Pending
ORD12239,2023-11-02,12.56,Pending
ORD12240,2023-04-01,16.15,Delayed
ORD12241,2025-04-14,19.06,Cancelled
ORD12242,2024-03-13,11.02,Cancelled
ORD12243,2024-06-29,2.97,Pending
ORD12244,2023-01-28,7.66,Cancelled
ORD12245,2025-04-17,6.71,Pending
ORD12246,2025-03-13,8.8,Delayed
ORD12247,2024-07-17,17.16,Cancelled
ORD12248,2024-06-04,6.06,Delayed
ORD12249,2025-02-03,13.84,Delayed
ORD12250,2024-11-06,1.64,Pending
ORD12251,2024-05-22,18.04,Pending
ORD12252,2024-12-14,2.95,Shipped
ORD12253,2024-04-11,18.54,Shipped
ORD12254,2023-04-13,19.98,Delayed
ORD12255,2024-08-11,14.79,Shipped
ORD12256,2024-11-08,11.0,Shipped
ORD12257,2024-11-16,18.76,Cancelled
ORD12258,2023-05-23,7.01,Delayed
ORD12259,2023-05-23,16.56,Delayed
ORD12260,2024-08-02,15.25,Delayed
ORD12261,2024-12-14,11.32,Shipped
ORD12262,2025-04-20,7.08,Shipped
ORD12263,2023-08-21,3.07,Cancelled
ORD12264,2023-10-10,10.24,Cancelled
ORD12265,2024-11-16,16.27,Delayed
ORD12266,2025-04-07,5.82,Cancelled
ORD12267,2024-03-08,2.51,Pending
ORD12268,2023-02-11,9.48,Cancelled
ORD12269,2024-06-03,8.16,Cancelled
ORD12270,2024-11-21,15.93,Delayed
ORD12271,2024-10-25,8.38,Delayed
ORD12272,2023-07-31,5.6,Pending
ORD12273,2023-10-29,5.45,Cancelled
ORD12274,2023-04-01,9.41,Cancelled
ORD12275,2024-02-05,19.51,Pending
ORD12276,2023-09-15,19.1,Pending
ORD12277,2024-06-21,3.97,Cancelled
ORD12278,2025-02-08,18.48,Pending
ORD12279,2025-06-14,10.54,Shipped
ORD12280,2024-01-17,7.55,Pending
ORD12281,2024-03-24,5.15,Delayed
ORD12282,2023-02-03,4.93,Cancelled
ORD12283,2023-09-17,5.65,Delayed
ORD12284,2023-08-25,1.96,Pending
ORD12285,2024-05-30,3.19,Delayed
ORD12286,2025-05-14,1.16,Shipped
ORD12287,2023-11-08,5.8,Pending
ORD12288,2025-01-09,15.28,Shipped
ORD12289,2025-03-09,12.86,Cancelled
ORD12290,2023-03-14,4.11,Shipped
ORD12291,2024-04-04,6.12,Cancelled
ORD12292,2024-03-18,9.57,Cancelled
ORD12293,2025-04-10,8.18,Delayed
ORD12294,2024-01-01,12.03,Shipped
ORD12295,2025-02-04,9.34,Delayed
ORD12296,2024-04-29,10.21,Pending
ORD12297,2023-05-26,8.39,Delayed
ORD12298,2023-01-25,4.89,Cancelled
ORD12299,2024-03-05,13.27,Delayed
ORD12300,2025-01-15,10.96,Delayed
ORD12301,2025-04-26,10.61,Delayed
ORD12302,2023-06-26,18.16,Delayed
ORD12303,2025-04-25,9.6,Pending
ORD12304,2023-11-21,3.15,Delayed
ORD12305,2025-05-20,19.22,Delayed
ORD12306,2024-11-06,19.2,Cancelled
ORD12307,2025-05-15,2.23,Cancelled
ORD12308,2023-12-20,5.62,Delayed
ORD12309,2025-03-08,4.44,Cancelled
ORD12310,2023-01-19,5.77,Cancelled
ORD12311,2023-02-16,10.18,Pending
ORD12312,2023-06-06,9.33,Pending
ORD12313,2025-05-20,2.51,Pending
ORD12314,2024-01-15,10.64,Cancelled
ORD12315,2025-01-18,9.44,Cancelled
ORD12316,2025-06-01,18.15,Shipped
ORD12317,2025-04-07,15.92,Shipped
ORD12318,2024-02-11,18.63,Cancelled
ORD12319,2023-08-19,7.31,Cancelled
ORD12320,2023-08-05,12.26,Pending
ORD12321,2024-07-21,3.41,Pending
ORD12322,2023-02-05,16.47,Shipped
ORD12323,2025-05-23,13.15,Shipped
ORD12324,2023-02-28,18.44,Delayed
ORD12325,2025-06-12,12.19,Delayed
ORD12326,2025-06-16,6.45,Shipped
ORD12327,2023-12-23,9.32,Cancelled
ORD12328,2024-03-22,7.12,Delayed
ORD12329,2023-08-28,6.4,Delayed
ORD12330,2023-04-17,14.86,Shipped
ORD12331,2023-07-14,11.86,Delayed
ORD12332,2024-06-13,6.76,Pending
ORD12333,2025-01-07,6.52,Pending
ORD12334,2024-11-12,17.33,Cancelled
ORD12335,2024-08-07,2.96,Pending
ORD12336,2025-05-25,4.58,Pending
ORD12337,2024-07-21,5.69,Shipped
ORD12338,2023-09-07,15.72,Cancelled
ORD12339,2025-05-16,7.39,Pending
ORD12340,2023-03-19,8.07,Pending
ORD12341,2024-07-03,17.66,Delayed
ORD12342,2023-09-27,12.64,Cancelled
ORD12343,2023-11-17,6.96,Shipped
ORD12344,2025-03-24,11.84,Pending
ORD12345,2023-05-02,10.57,Shipped
ORD12346,2025-04-20,12.29,Shipped
ORD12347,2023-01-26,10.98,Cancelled
ORD12348,2024-03-13,15.51,Delayed
ORD12349,2023-06-12,13.02,Pending
ORD12350,2024-08-23,15.79,Cancelled
ORD12351,2023-04-29,19.7,Cancelled
ORD12352,2025-01-06,17.19,Cancelled
ORD12353,2025-06-24,5.7,Cancelled
ORD12354,2024-05-16,9.66,Pending
ORD12355,2023-06-21,17.49,Cancelled
ORD12356,2024-12-05,8.83,Cancelled
ORD12357,2023-06-30,13.49,Cancelled
ORD12358,2023-01-01,10.56,Delayed
ORD12359,2025-06-21,18.67,Shipped
ORD12360,2025-01-13,16.03,Shipped
ORD12361,2023-03-30,14.04,Delayed
ORD12362,2024-07-27,6.27,Delayed
ORD12363,2023-11-17,13.57,Cancelled
ORD12364,2024-02-09,14.38,Cancelled
ORD12365,2024-01-23,3.98,Shipped
ORD12366,2024-12-21,14.04,Shipped
ORD12367,2024-09-09,18.65,Pending
ORD12368,2023-11-16,14.5,Pending
ORD12369,2025-03-15,8.69,Pending
ORD12370,2023-09-08,9.52,Pending
ORD12371,2024-06-13,7.57,Cancelled
ORD12372,2024-11-06,5.51,Delayed
ORD12373,2024-07-13,12.8,Shipped
ORD12374,2025-06-18,15.02,Cancelled
ORD12375,2024-09-20,10.5,Shipped
ORD12376,2024-12-18,9.72,Delayed
ORD12377,2025-06-15,4.86,Cancelled
ORD12378,2023-09-19,4.13,Delayed
ORD12379,2023-11-04,11.52,Cancelled
ORD12380,2023-05-28,13.74,Delayed
ORD12381,2024-10-21,1.14,Delayed
ORD12382,2024-01-30,14.52,Pending
ORD12383,2025-03-23,14.12,Shipped
ORD12384,2024-11-09,7.93,Cancelled
ORD12385,2023-06-24,7.44,Cancelled
ORD12386,2023-10-30,3.7,Pending
ORD12387,2023-08-21,17.54,Delayed
ORD12388,2025-06-22,1.63,Cancelled
ORD12389,2023-10-03,15.07,Shipped
ORD12390,2023-03-06,7.63,Pending
ORD12391,2023-10-28,17.19,Cancelled
ORD12392,2024-04-15,12.51,Cancelled
ORD12393,2023-08-27,4.45,Pending
ORD12394,2024-11-09,11.16,Delayed
ORD12395,2024-12-11,8.37,Pending
ORD12396,2023-08-24,11.5,Shipped
ORD12397,2024-01-09,16.73,Pending
ORD12398,2024-11-28,10.19,Delayed
ORD12399,2025-04-28,5.26,Pending
ORD12400,2023-08-22,3.12,Pending
ORD12401,2025-05-27,6.89,Pending
ORD12402,2024-05-08,9.99,Cancelled
ORD12403,2024-09-14,5.59,Cancelled
ORD12404,2024-05-17,14.08,Shipped
ORD12405,2025-06-13,16.75,Delayed
ORD12406,2025-01-04,11.08,Shipped
ORD12407,2024-08-20,8.75,Delayed
ORD12408,2025-01-21,13.99,Pending
ORD12409,2024-01-21,19.58,Cancelled
ORD12410,2024-11-29,15.79,Shipped
ORD12411,2024-03-03,9.04,Pending
ORD12412,2024-12-02,4.78,Cancelled
ORD12413,2024-10-13,9.09,Cancelled
ORD12414,2025-01-05,1.87,Cancelled
ORD12415,2025-03-15,10.02,Delayed
ORD12416,2023-12-30,19.92,Delayed
ORD12417,2023-07-23,11.72,Cancelled
ORD12418,2025-05-31,15.91,Delayed
ORD12419,2023-06-01,6.52,Shipped
ORD12420,2025-04-15,7.05,Cancelled
ORD12421,2024-10-01,10.15,Pending
ORD12422,2024-04-07,7.72,Shipped
ORD12423,2023-05-17,6.58,Pending
ORD12424,2024-09-17,7.24,Shipped
ORD12425,2023-09-23,1.49,Delayed
ORD12426,2023-03-07,16.31,Cancelled
ORD12427,2024-05-05,3.87,Delayed
ORD12428,2024-10-12,10.2,Delayed
ORD12429,2023-02-13,15.37,Cancelled
ORD12430,2023-10-25,12.96,Shipped
ORD12431,2023-01-03,11.0,Pending
ORD12432,2024-12-09,6.47,Shipped
ORD12433,2023-04-23,1.31,Delayed
ORD12434,2023-08-15,2.63,Shipped
ORD12435,2024-01-11,15.99,Delayed
ORD12436,2024-01-03,12.02,Shipped
ORD12437,2024-03-13,8.72,Shipped
ORD12438,2023-01-06,10.94,Shipped
ORD12439,2023-09-02,9.13,Shipped
ORD12440,2025-06-24,2.63,Delayed
ORD12441,2023-06-17,12.96,Cancelled
ORD12442,2023-01-29,2.7,Delayed
ORD12443,2024-02-01,1.32,Delayed
ORD12444,2024-04-20,9.37,Delayed
ORD12445,2023-01-17,1.86,Shipped
ORD12446,2024-12-30,17.56,Delayed
ORD12447,2023-04-04,7.38,Delayed
ORD12448,2024-05-01,1.64,Pending
ORD12449,2024-06-26,3.47,Cancelled
ORD12450,2023-07-24,1.44,Shipped
ORD12451,2024-05-17,18.61,Cancelled
ORD12452,2024-02-08,6.89,Delayed
ORD12453,2023-07-30,12.85,Delayed
ORD12454,2024-09-14,9.3,Delayed
ORD12455,2023-05-26,15.04,Shipped
ORD12456,2025-05-29,18.49,Pending
ORD12457,2023-04-13,15.98,Cancelled
ORD12458,2025-06-02,5.01,Pending
ORD12459,2025-04-12,8.67,Cancelled
ORD12460,2025-06-01,3.66,Pending
ORD12461,2023-08-29,6.78,Delayed
ORD12462,2025-01-30,15.65,Shipped
ORD12463,2023-06-16,10.21,Pending
ORD12464,2025-06-08,5.48,Shipped
ORD12465,2023-06-28,15.86,Delayed
ORD12466,2024-05-22,17.55,Pending
ORD12467,2024-07-03,5.95,Cancelled
ORD12468,2023-10-13,8.63,Pending
ORD12469,2023-12-27,13.75,Shipped
ORD12470,2024-01-18,15.64,Shipped
ORD12471,2025-05-21,5.94,Pending
ORD12472,2025-06-24,12.24,Shipped
ORD12473,2025-07-02,6.19,Cancelled
ORD12474,2024-06-18,10.42,Pending
ORD12475,2025-04-03,17.0,Shipped
ORD12476,2023-06-13,6.73,Cancelled
ORD12477,2024-09-05,3.08,Cancelled
ORD12478,2023-11-04,1.97,Cancelled
ORD12479,2023-12-05,5.0,Cancelled
ORD12480,2023-03-02,16.67,Shipped
ORD12481,2023-11-29,17.86,Cancelled
ORD12482,2023-05-11,19.23,Shipped
ORD12483,2024-12-11,5.23,Shipped
ORD12484,2023-09-06,5.37,Delayed
ORD12485,2025-05-12,8.21,Shipped
ORD12486,2024-08-23,13.91,Shipped
ORD12487,2025-04-28,7.93,Shipped
ORD12488,2024-02-16,8.24,Delayed
ORD12489,2024-05-20,5.96,Cancelled
ORD12490,2024-12-28,8.32,Pending
ORD12491,2024-08-27,8.02,Pending
ORD12492,2023-10-30,3.12,Delayed
ORD12493,2024-04-13,5.16,Shipped
ORD12494,2023-08-27,3.42,Cancelled
ORD12495,2024-11-30,12.28,Cancelled
ORD12496,2023-02-10,8.5,Pending
ORD12497,2023-05-20,15.95,Delayed
ORD12498,2023-07-14,18.63,Delayed
ORD12499,2024-06-11,10.28,Delayed
ORD12500,2025-02-08,1.71,Shipped
ORD12501,2024-10-10,12.99,Cancelled
ORD12502,2023-01-07,3.27,Pending
ORD12503,2024-07-18,13.39,Shipped
ORD12504,2023-04-08,15.41,Cancelled
ORD12505,2024-12-13,2.79,Cancelled
ORD12506,2024-02-22,1.7,Delayed
ORD12507,2024-06-26,4.28,Shipped
ORD12508,2025-05-07,6.04,Delayed
ORD12509,2024-03-08,9.51,Cancelled
ORD12510,2023-08-26,7.33,Delayed
ORD12511,2023-12-16,5.99,Shipped
ORD12512,2025-01-25,8.03,Cancelled
ORD12513,2025-05-19,5.96,Delayed
ORD12514,2024-04-29,13.96,Pending
ORD12515,2025-04-20,12.39,Cancelled
ORD12516,2024-02-03,15.03,Delayed
ORD12517,2023-12-18,14.84,Delayed
ORD12518,2024-02-26,5.88,Shipped
ORD12519,2025-06-06,16.87,Cancelled
ORD12520,2025-06-10,11.6,Delayed
ORD12521,2023-02-24,12.3,Cancelled
ORD12522,2023-03-23,16.74,Pending
ORD12523,2023-02-06,1.4,Pending
ORD12524,2023-03-10,16.4,Pending
ORD12525,2024-10-06,9.44,Cancelled
ORD12526,2025-06-05,18.69,Pending
ORD12527,2024-10-28,6.94,Pending
ORD12528,2025-01-28,16.52,Cancelled
ORD12529,2024-09-15,1.05,Cancelled
ORD12530,2024-11-15,6.35,Shipped
ORD12531,2024-04-29,6.91,Delayed
ORD12532,2024-04-14,17.05,Delayed
ORD12533,2023-05-26,1.06,Pending
ORD12534,2023-12-23,9.27,Shipped
ORD12535,2024-12-14,4.62,Pending
