order_id,customer_id,product_id,quantity,order_date
ORD11550,CUST1150,PROD1048,3,2025-02-08
ORD11551,CUST1383,PROD1009,5,2023-06-27
ORD11552,CUST1125,PROD1027,2,2023-08-30
ORD11553,CUST1300,PROD1020,2,2023-07-22
ORD11554,CUST1307,PROD1049,1,2024-06-26
ORD11555,CUST1335,PROD1006,3,2025-03-11
ORD11556,CUST1433,PROD1002,4,2024-04-06
ORD11557,CUST1233,PROD1044,2,2023-03-21
ORD11558,CUST1379,PROD1046,1,2024-06-06
ORD11559,CUST1374,PROD1019,3,2024-02-21
ORD11560,CUST1007,PROD1018,3,2025-02-04
ORD11561,CUST1497,PROD1034,1,2024-01-19
ORD11562,CUST1340,PROD1003,1,2024-01-26
ORD11563,CUST1128,PROD1004,4,2025-06-14
ORD11564,CUST1263,PROD1000,1,2025-03-09
ORD11565,CUST1156,PROD1003,4,2024-11-18
ORD11566,CUST1351,PROD1011,4,2023-05-06
ORD11567,CUST1357,PROD1026,5,2024-05-08
ORD11568,CUST1004,PROD1041,3,2023-02-16
ORD11569,CUST1494,PROD1022,3,2024-12-18
ORD11570,CUST1085,PROD1024,3,2024-04-20
ORD11571,CUST1174,PROD1020,5,2024-09-10
ORD11572,CUST1289,PROD1023,4,2024-04-08
ORD11573,CUST1192,PROD1024,4,2025-02-25
ORD11574,CUST1310,PROD1044,1,2025-04-28
ORD11575,CUST1118,PROD1045,5,2023-05-03
ORD11576,CUST1217,PROD1031,1,2024-04-18
ORD11577,CUST1426,PROD1031,5,2023-05-14
ORD11578,CUST1457,PROD1004,1,2024-09-10
ORD11579,CUST1413,PROD1035,2,2025-03-27
ORD11580,CUST1113,PROD1045,3,2025-04-20
ORD11581,CUST1465,PROD1041,3,2024-07-15
ORD11582,CUST1144,PROD1048,4,2025-04-28
ORD11583,CUST1025,PROD1041,2,2024-08-29
ORD11584,CUST1135,PROD1038,3,2025-02-18
ORD11585,CUST1302,PROD1015,4,2023-01-23
ORD11586,CUST1231,PROD1032,2,2024-07-19
ORD11587,CUST1368,PROD1048,3,2025-06-04
ORD11588,CUST1075,PROD1020,1,2025-02-04
ORD11589,CUST1474,PROD1008,5,2023-08-23
ORD11590,CUST1327,PROD1005,2,2023-02-28
ORD11591,CUST1344,PROD1044,4,2023-06-13
ORD11592,CUST1301,PROD1034,2,2025-02-09
ORD11593,CUST1451,PROD1038,4,2025-04-05
ORD11594,CUST1288,PROD1021,2,2023-08-04
ORD11595,CUST1000,PROD1040,4,2023-07-02
ORD11596,CUST1146,PROD1004,3,2024-07-22
ORD11597,CUST1286,PROD1041,1,2024-10-18
ORD11598,CUST1463,PROD1022,3,2023-03-31
ORD11599,CUST1141,PROD1016,1,2023-11-07
ORD11600,CUST1052,PROD1011,3,2024-07-10
ORD11601,CUST1303,PROD1022,3,2023-09-14
ORD11602,CUST1068,PROD1015,2,2024-06-16
ORD11603,CUST1360,PROD1002,5,2024-06-16
ORD11604,CUST1089,PROD1029,4,2023-02-21
ORD11605,CUST1445,PROD1021,4,2023-12-04
ORD11606,CUST1219,PROD1008,4,2023-06-20
ORD11607,CUST1449,PROD1028,1,2023-03-08
ORD11608,CUST1497,PROD1046,4,2024-09-16
ORD11609,CUST1191,PROD1036,4,2023-10-27
ORD11610,CUST1453,PROD1022,2,2024-11-02
ORD11611,CUST1062,PROD1012,3,2025-02-16
ORD11612,CUST1072,PROD1031,4,2025-04-11
ORD11613,CUST1160,PROD1045,5,2023-08-20
ORD11614,CUST1168,PROD1046,4,2025-04-16
ORD11615,CUST1088,PROD1047,1,2023-03-09
ORD11616,CUST1175,PROD1022,1,2024-05-20
ORD11617,CUST1268,PROD1044,1,2023-01-28
ORD11618,CUST1072,PROD1016,4,2024-09-19
ORD11619,CUST1244,PROD1039,2,2023-02-20
ORD11620,CUST1076,PROD1020,5,2024-11-23
ORD11621,CUST1158,PROD1001,4,2023-09-17
ORD11622,CUST1488,PROD1036,2,2024-08-13
ORD11623,CUST1458,PROD1005,2,2025-02-23
ORD11624,CUST1323,PROD1043,4,2024-09-11
ORD11625,CUST1097,PROD1017,4,2024-08-08
ORD11626,CUST1380,PROD1029,2,2024-11-17
ORD11627,CUST1101,PROD1021,2,2023-07-03
ORD11628,CUST1493,PROD1032,2,2023-01-23
ORD11629,CUST1131,PROD1029,4,2025-02-24
ORD11630,CUST1101,PROD1016,2,2023-05-09
ORD11631,CUST1018,PROD1042,1,2023-10-18
ORD11632,CUST1453,PROD1031,4,2025-04-11
ORD11633,CUST1481,PROD1041,1,2024-05-15
ORD11634,CUST1081,PROD1013,3,2023-07-05
ORD11635,CUST1396,PROD1009,4,2024-04-23
ORD11636,CUST1488,PROD1046,3,2024-07-24
ORD11637,CUST1278,PROD1035,2,2024-05-06
ORD11638,CUST1338,PROD1033,2,2024-05-27
ORD11639,CUST1364,PROD1008,5,2024-10-04
ORD11640,CUST1330,PROD1041,2,2023-03-08
ORD11641,CUST1128,PROD1027,3,2025-03-15
ORD11642,CUST1343,PROD1010,2,2024-04-11
ORD11643,CUST1309,PROD1013,4,2023-10-12
ORD11644,CUST1454,PROD1038,2,2024-08-23
ORD11645,CUST1088,PROD1046,5,2024-02-21
ORD11646,CUST1212,PROD1018,2,2023-04-10
ORD11647,CUST1142,PROD1014,3,2023-07-08
ORD11648,CUST1064,PROD1027,3,2025-06-08
ORD11649,CUST1075,PROD1023,2,2025-05-07
ORD11650,CUST1198,PROD1007,3,2024-01-23
ORD11651,CUST1142,PROD1042,3,2023-08-29
ORD11652,CUST1404,PROD1008,5,2025-02-20
ORD11653,CUST1402,PROD1046,4,2024-12-31
ORD11654,CUST1315,PROD1032,5,2024-02-21
ORD11655,CUST1092,PROD1032,1,2023-06-25
ORD11656,CUST1472,PROD1018,5,2024-01-22
ORD11657,CUST1416,PROD1002,2,2024-04-15
ORD11658,CUST1304,PROD1009,4,2025-05-02
ORD11659,CUST1223,PROD1039,2,2023-08-21
ORD11660,CUST1496,PROD1046,1,2024-10-24
ORD11661,CUST1290,PROD1041,4,2024-03-27
ORD11662,CUST1427,PROD1000,3,2023-10-04
ORD11663,CUST1101,PROD1028,5,2023-08-17
ORD11664,CUST1473,PROD1049,2,2023-06-20
ORD11665,CUST1266,PROD1033,1,2025-01-04
ORD11666,CUST1354,PROD1012,3,2023-08-01
ORD11667,CUST1455,PROD1000,5,2023-10-09
ORD11668,CUST1109,PROD1033,3,2023-02-10
ORD11669,CUST1461,PROD1028,5,2023-05-02
ORD11670,CUST1329,PROD1047,4,2023-08-15
ORD11671,CUST1449,PROD1046,3,2023-10-21
ORD11672,CUST1429,PROD1012,3,2024-08-22
ORD11673,CUST1264,PROD1047,3,2023-09-24
ORD11674,CUST1002,PROD1048,4,2024-06-24
ORD11675,CUST1084,PROD1028,1,2025-01-28
ORD11676,CUST1281,PROD1038,5,2025-04-07
ORD11677,CUST1327,PROD1023,3,2024-03-26
ORD11678,CUST1303,PROD1025,4,2024-03-24
ORD11679,CUST1449,PROD1016,1,2025-01-25
ORD11680,CUST1453,PROD1006,5,2023-03-02
ORD11681,CUST1411,PROD1012,4,2024-05-16
ORD11682,CUST1116,PROD1004,5,2023-05-27
ORD11683,CUST1220,PROD1025,3,2024-11-16
ORD11684,CUST1153,PROD1048,1,2025-02-28
ORD11685,CUST1152,PROD1002,4,2023-11-30
ORD11686,CUST1011,PROD1006,1,2025-05-30
ORD11687,CUST1132,PROD1048,3,2025-06-09
ORD11688,CUST1481,PROD1038,1,2023-05-22
ORD11689,CUST1303,PROD1000,1,2023-02-13
ORD11690,CUST1292,PROD1048,2,2023-05-24
ORD11691,CUST1462,PROD1016,1,2025-05-14
ORD11692,CUST1299,PROD1042,5,2023-11-29
ORD11693,CUST1227,PROD1024,4,2024-05-11
ORD11694,CUST1270,PROD1002,2,2024-01-31
ORD11695,CUST1042,PROD1014,4,2023-02-24
ORD11696,CUST1431,PROD1028,4,2023-11-03
ORD11697,CUST1342,PROD1042,3,2025-05-19
ORD11698,CUST1325,PROD1031,3,2024-02-27
ORD11699,CUST1301,PROD1025,2,2024-02-21
ORD11700,CUST1497,PROD1015,3,2024-11-03
ORD11701,CUST1363,PROD1024,3,2025-03-07
ORD11702,CUST1378,PROD1027,3,2023-11-21
ORD11703,CUST1426,PROD1008,4,2024-12-10
ORD11704,CUST1492,PROD1000,2,2024-11-01
ORD11705,CUST1020,PROD1028,4,2023-03-21
ORD11706,CUST1406,PROD1021,5,2023-01-31
ORD11707,CUST1106,PROD1015,4,2023-04-22
ORD11708,CUST1335,PROD1040,5,2024-07-11
ORD11709,CUST1302,PROD1043,1,2025-05-14
ORD11710,CUST1116,PROD1040,1,2024-12-17
ORD11711,CUST1123,PROD1006,5,2024-07-17
ORD11712,CUST1398,PROD1013,5,2024-10-11
ORD11713,CUST1280,PROD1028,4,2024-04-16
ORD11714,CUST1291,PROD1018,5,2023-03-15
ORD11715,CUST1202,PROD1018,2,2024-07-06
ORD11716,CUST1050,PROD1001,1,2024-04-23
ORD11717,CUST1270,PROD1040,1,2024-08-11
ORD11718,CUST1323,PROD1044,5,2024-01-22
ORD11719,CUST1276,PROD1014,3,2024-11-29
ORD11720,CUST1140,PROD1002,3,2025-05-31
ORD11721,CUST1469,PROD1010,5,2024-07-17
ORD11722,CUST1274,PROD1045,2,2024-03-08
ORD11723,CUST1289,PROD1029,3,2024-02-16
ORD11724,CUST1333,PROD1039,5,2024-04-11
ORD11725,CUST1380,PROD1017,2,2024-08-21
ORD11726,CUST1451,PROD1047,2,2024-09-12
ORD11727,CUST1495,PROD1001,4,2025-06-27
ORD11728,CUST1372,PROD1031,2,2025-01-06
ORD11729,CUST1051,PROD1007,3,2023-09-05
ORD11730,CUST1493,PROD1021,3,2024-08-03
ORD11731,CUST1026,PROD1005,5,2023-04-30
ORD11732,CUST1156,PROD1011,5,2023-03-08
ORD11733,CUST1238,PROD1046,2,2024-07-26
ORD11734,CUST1155,PROD1039,1,2023-11-23
ORD11735,CUST1290,PROD1035,4,2024-12-03
ORD11736,CUST1135,PROD1014,1,2024-04-14
ORD11737,CUST1143,PROD1027,2,2024-05-07
ORD11738,CUST1105,PROD1048,2,2024-12-01
ORD11739,CUST1419,PROD1044,1,2024-10-24
ORD11740,CUST1157,PROD1017,4,2023-10-13
ORD11741,CUST1145,PROD1001,1,2024-08-30
ORD11742,CUST1001,PROD1012,5,2023-11-08
ORD11743,CUST1432,PROD1044,3,2023-11-05
ORD11744,CUST1076,PROD1014,5,2025-02-13
ORD11745,CUST1131,PROD1019,3,2023-04-07
ORD11746,CUST1089,PROD1028,2,2023-04-23
ORD11747,CUST1344,PROD1041,4,2024-09-28
ORD11748,CUST1349,PROD1028,1,2024-03-31
ORD11749,CUST1458,PROD1002,4,2024-04-07
ORD11750,CUST1262,PROD1018,1,2023-05-12
ORD11751,CUST1350,PROD1002,5,2023-05-01
ORD11752,CUST1107,PROD1013,5,2023-07-16
ORD11753,CUST1073,PROD1039,1,2025-03-16
ORD11754,CUST1038,PROD1003,4,2024-04-26
ORD11755,CUST1396,PROD1010,1,2024-09-25
ORD11756,CUST1158,PROD1030,2,2025-03-04
ORD11757,CUST1070,PROD1042,5,2025-06-15
ORD11758,CUST1446,PROD1031,2,2025-02-10
ORD11759,CUST1311,PROD1026,5,2023-02-08
ORD11760,CUST1240,PROD1029,5,2024-07-19
ORD11761,CUST1425,PROD1042,3,2024-05-26
ORD11762,CUST1444,PROD1001,2,2024-04-18
ORD11763,CUST1297,PROD1048,2,2023-06-10
ORD11764,CUST1439,PROD1008,3,2023-10-16
ORD11765,CUST1035,PROD1027,4,2023-07-19
ORD11766,CUST1083,PROD1030,2,2025-02-26
ORD11767,CUST1451,PROD1033,1,2024-06-11
ORD11768,CUST1373,PROD1014,3,2024-11-15
ORD11769,CUST1262,PROD1047,2,2024-05-17
ORD11770,CUST1309,PROD1024,4,2023-09-05
ORD11771,CUST1384,PROD1035,2,2024-01-18
ORD11772,CUST1171,PROD1007,5,2023-08-06
ORD11773,CUST1375,PROD1008,1,2023-03-28
ORD11774,CUST1172,PROD1036,3,2023-03-23
ORD11775,CUST1361,PROD1047,5,2023-03-03
ORD11776,CUST1046,PROD1044,4,2025-03-09
ORD11777,CUST1378,PROD1038,5,2024-05-14
ORD11778,CUST1140,PROD1031,5,2023-02-11
ORD11779,CUST1374,PROD1016,4,2023-01-12
ORD11780,CUST1405,PROD1034,5,2025-04-12
ORD11781,CUST1117,PROD1036,3,2025-01-15
ORD11782,CUST1276,PROD1018,2,2025-04-20
ORD11783,CUST1213,PROD1043,5,2024-10-04
ORD11784,CUST1219,PROD1028,3,2023-04-25
ORD11785,CUST1392,PROD1006,2,2023-08-06
ORD11786,CUST1025,PROD1027,2,2024-10-10
ORD11787,CUST1008,PROD1008,5,2023-04-16
ORD11788,CUST1270,PROD1027,3,2024-11-21
ORD11789,CUST1009,PROD1005,5,2024-06-11
ORD11790,CUST1471,PROD1028,4,2024-04-16
ORD11791,CUST1377,PROD1016,2,2025-01-23
ORD11792,CUST1120,PROD1015,5,2025-04-25
ORD11793,CUST1124,PROD1022,2,2025-06-11
ORD11794,CUST1169,PROD1030,3,2024-01-22
ORD11795,CUST1071,PROD1002,1,2023-08-14
ORD11796,CUST1151,PROD1020,5,2024-04-25
ORD11797,CUST1207,PROD1025,5,2025-01-23
ORD11798,CUST1048,PROD1035,2,2024-02-12
ORD11799,CUST1153,PROD1041,3,2024-04-01
ORD11800,CUST1346,PROD1036,4,2024-10-14
ORD11801,CUST1292,PROD1021,3,2025-06-16
ORD11802,CUST1067,PROD1041,5,2024-12-11
ORD11803,CUST1049,PROD1011,4,2024-09-15
ORD11804,CUST1151,PROD1041,3,2024-09-30
ORD11805,CUST1018,PROD1012,1,2023-01-21
ORD11806,CUST1099,PROD1010,2,2024-10-20
ORD11807,CUST1059,PROD1015,3,2024-08-23
ORD11808,CUST1166,PROD1007,3,2025-03-25
ORD11809,CUST1201,PROD1039,1,2023-07-22
ORD11810,CUST1344,PROD1039,5,2024-02-21
ORD11811,CUST1145,PROD1044,2,2024-02-20
ORD11812,CUST1402,PROD1001,3,2024-03-23
ORD11813,CUST1163,PROD1029,4,2024-05-26
ORD11814,CUST1457,PROD1029,3,2023-03-26
ORD11815,CUST1480,PROD1011,2,2023-06-16
ORD11816,CUST1438,PROD1009,3,2024-01-19
ORD11817,CUST1241,PROD1043,1,2024-04-12
ORD11818,CUST1068,PROD1010,3,2023-03-13
ORD11819,CUST1174,PROD1014,3,2025-03-20
ORD11820,CUST1048,PROD1015,4,2024-06-04
ORD11821,CUST1482,PROD1016,1,2025-03-03
ORD11822,CUST1107,PROD1025,1,2024-04-17
ORD11823,CUST1225,PROD1001,3,2023-09-15
ORD11824,CUST1160,PROD1049,4,2023-10-02
ORD11825,CUST1118,PROD1011,3,2025-01-19
ORD11826,CUST1148,PROD1025,3,2023-01-20
ORD11827,CUST1464,PROD1022,2,2024-05-04
ORD11828,CUST1149,PROD1017,2,2025-01-14
ORD11829,CUST1431,PROD1031,4,2024-05-04
ORD11830,CUST1292,PROD1048,5,2025-01-02
ORD11831,CUST1142,PROD1037,2,2023-11-22
ORD11832,CUST1418,PROD1046,5,2024-06-12
ORD11833,CUST1475,PROD1002,1,2025-06-10
ORD11834,CUST1454,PROD1037,2,2023-03-30
ORD11835,CUST1159,PROD1002,2,2024-04-30
ORD11836,CUST1010,PROD1029,4,2024-12-08
ORD11837,CUST1137,PROD1000,5,2023-12-16
ORD11838,CUST1456,PROD1029,2,2023-03-25
ORD11839,CUST1077,PROD1044,2,2024-01-22
ORD11840,CUST1076,PROD1031,4,2023-03-28
ORD11841,CUST1440,PROD1027,4,2023-11-03
ORD11842,CUST1253,PROD1020,5,2025-04-29
ORD11843,CUST1408,PROD1045,1,2023-06-03
ORD11844,CUST1257,PROD1012,1,2024-03-15
ORD11845,CUST1319,PROD1026,3,2025-01-09
ORD11846,CUST1290,PROD1035,2,2023-09-21
ORD11847,CUST1262,PROD1006,5,2025-01-04
ORD11848,CUST1084,PROD1021,2,2024-02-25
ORD11849,CUST1145,PROD1009,5,2024-05-07
ORD11850,CUST1322,PROD1038,5,2024-09-24
ORD11851,CUST1041,PROD1014,5,2024-02-15
ORD11852,CUST1373,PROD1014,2,2023-06-22
ORD11853,CUST1124,PROD1003,4,2023-01-04
ORD11854,CUST1166,PROD1031,2,2025-05-03
ORD11855,CUST1424,PROD1022,5,2024-10-01
ORD11856,CUST1240,PROD1005,3,2024-04-16
ORD11857,CUST1458,PROD1023,1,2023-04-20
ORD11858,CUST1486,PROD1019,5,2025-05-16
ORD11859,CUST1279,PROD1036,3,2023-02-06
ORD11860,CUST1187,PROD1019,4,2024-08-05
ORD11861,CUST1301,PROD1011,5,2025-03-11
ORD11862,CUST1018,PROD1032,3,2023-01-31
ORD11863,CUST1067,PROD1027,5,2024-01-16
ORD11864,CUST1217,PROD1007,2,2023-09-25
ORD11865,CUST1101,PROD1000,3,2023-01-11
ORD11866,CUST1041,PROD1036,2,2023-12-10
ORD11867,CUST1287,PROD1021,2,2025-04-19
ORD11868,CUST1166,PROD1005,3,2024-06-27
ORD11869,CUST1108,PROD1020,1,2024-07-22
ORD11870,CUST1493,PROD1031,3,2023-06-15
ORD11871,CUST1035,PROD1034,1,2024-11-30
ORD11872,CUST1231,PROD1014,5,2023-12-08
ORD11873,CUST1228,PROD1004,5,2024-04-26
ORD11874,CUST1352,PROD1045,3,2023-01-19
ORD11875,CUST1163,PROD1049,5,2024-09-19
ORD11876,CUST1386,PROD1047,4,2023-07-03
ORD11877,CUST1072,PROD1005,2,2025-02-20
ORD11878,CUST1135,PROD1024,2,2024-06-28
ORD11879,CUST1352,PROD1045,1,2023-01-10
ORD11880,CUST1378,PROD1039,5,2024-08-14
ORD11881,CUST1069,PROD1028,1,2023-07-11
ORD11882,CUST1424,PROD1006,2,2023-11-16
ORD11883,CUST1486,PROD1039,2,2024-12-02
ORD11884,CUST1195,PROD1012,5,2024-08-02
ORD11885,CUST1268,PROD1037,4,2024-04-19
ORD11886,CUST1048,PROD1017,4,2025-05-09
ORD11887,CUST1315,PROD1001,5,2024-09-28
ORD11888,CUST1129,PROD1007,5,2024-03-02
ORD11889,CUST1443,PROD1010,1,2025-04-27
ORD11890,CUST1004,PROD1032,5,2023-02-28
ORD11891,CUST1427,PROD1037,4,2024-03-11
ORD11892,CUST1026,PROD1047,5,2023-04-07
ORD11893,CUST1159,PROD1026,1,2024-05-10
ORD11894,CUST1148,PROD1019,1,2025-02-25
ORD11895,CUST1263,PROD1011,1,2024-10-22
ORD11896,CUST1229,PROD1042,1,2023-10-05
ORD11897,CUST1199,PROD1030,3,2023-09-22
ORD11898,CUST1049,PROD1026,5,2023-01-09
ORD11899,CUST1066,PROD1031,2,2024-04-01
ORD11900,CUST1299,PROD1009,5,2025-03-05
ORD11901,CUST1380,PROD1002,3,2023-09-30
ORD11902,CUST1057,PROD1044,1,2025-03-23
ORD11903,CUST1258,PROD1026,3,2023-01-08
ORD11904,CUST1341,PROD1034,4,2023-07-27
ORD11905,CUST1325,PROD1030,4,2024-09-28
ORD11906,CUST1129,PROD1014,5,2023-05-03
ORD11907,CUST1214,PROD1015,5,2023-02-02
ORD11908,CUST1171,PROD1012,2,2024-05-27
ORD11909,CUST1257,PROD1048,2,2023-07-23
ORD11910,CUST1101,PROD1034,4,2024-06-01
ORD11911,CUST1208,PROD1010,1,2025-03-19
ORD11912,CUST1290,PROD1020,3,2024-05-31
ORD11913,CUST1353,PROD1010,2,2024-03-18
ORD11914,CUST1470,PROD1029,2,2024-08-14
ORD11915,CUST1285,PROD1047,1,2025-02-24
ORD11916,CUST1115,PROD1034,1,2024-11-19
ORD11917,CUST1263,PROD1021,5,2025-04-29
ORD11918,CUST1149,PROD1037,3,2025-04-12
ORD11919,CUST1299,PROD1030,1,2023-12-05
ORD11920,CUST1441,PROD1013,2,2024-03-13
ORD11921,CUST1035,PROD1023,2,2024-03-20
ORD11922,CUST1452,PROD1049,4,2023-05-16
ORD11923,CUST1332,PROD1048,1,2024-01-22
ORD11924,CUST1476,PROD1031,5,2023-01-25
ORD11925,CUST1286,PROD1035,3,2024-05-20
ORD11926,CUST1302,PROD1031,5,2023-11-21
ORD11927,CUST1310,PROD1014,2,2024-11-25
ORD11928,CUST1207,PROD1042,5,2024-11-10
ORD11929,CUST1105,PROD1034,2,2023-12-04
ORD11930,CUST1445,PROD1002,2,2024-11-20
ORD11931,CUST1157,PROD1015,2,2025-06-03
ORD11932,CUST1120,PROD1004,2,2023-04-05
ORD11933,CUST1054,PROD1020,2,2024-06-28
ORD11934,CUST1399,PROD1009,4,2024-09-14
ORD11935,CUST1011,PROD1018,5,2023-05-26
ORD11936,CUST1144,PROD1024,4,2025-06-11
ORD11937,CUST1399,PROD1003,4,2023-08-19
ORD11938,CUST1395,PROD1028,1,2025-02-22
ORD11939,CUST1135,PROD1018,1,2025-04-27
ORD11940,CUST1467,PROD1042,1,2024-05-09
ORD11941,CUST1002,PROD1001,3,2023-02-07
ORD11942,CUST1143,PROD1009,1,2024-02-29
ORD11943,CUST1029,PROD1042,5,2024-10-08
ORD11944,CUST1236,PROD1024,4,2025-04-25
ORD11945,CUST1278,PROD1019,5,2025-01-16
ORD11946,CUST1347,PROD1047,1,2024-03-12
ORD11947,CUST1114,PROD1018,3,2025-04-10
ORD11948,CUST1103,PROD1022,3,2024-01-03
ORD11949,CUST1117,PROD1023,4,2023-12-11
ORD11950,CUST1004,PROD1010,5,2023-06-09
ORD11951,CUST1467,PROD1045,2,2024-07-03
ORD11952,CUST1359,PROD1033,5,2024-10-23
ORD11953,CUST1247,PROD1027,1,2025-06-30
ORD11954,CUST1363,PROD1004,2,2025-03-30
ORD11955,CUST1320,PROD1004,3,2024-06-24
ORD11956,CUST1120,PROD1020,4,2023-05-24
ORD11957,CUST1285,PROD1011,4,2024-08-10
ORD11958,CUST1148,PROD1049,3,2024-10-18
ORD11959,CUST1083,PROD1003,1,2025-01-10
ORD11960,CUST1453,PROD1048,3,2024-07-29
ORD11961,CUST1405,PROD1041,1,2025-05-08
ORD11962,CUST1465,PROD1019,2,2023-12-11
ORD11963,CUST1455,PROD1037,3,2023-09-26
ORD11964,CUST1230,PROD1024,1,2025-04-19
ORD11965,CUST1287,PROD1013,2,2024-11-26
ORD11966,CUST1160,PROD1010,3,2025-02-11
ORD11967,CUST1271,PROD1031,4,2023-09-25
ORD11968,CUST1459,PROD1010,3,2023-06-18
ORD11969,CUST1037,PROD1017,5,2025-02-09
ORD11970,CUST1499,PROD1026,3,2025-01-08
ORD11971,CUST1225,PROD1017,5,2023-02-02
ORD11972,CUST1141,PROD1022,2,2024-01-12
ORD11973,CUST1291,PROD1010,3,2023-08-02
ORD11974,CUST1480,PROD1020,2,2024-07-15
ORD11975,CUST1150,PROD1043,2,2024-03-15
ORD11976,CUST1113,PROD1004,1,2024-05-06
ORD11977,CUST1236,PROD1022,2,2024-01-28
ORD11978,CUST1065,PROD1040,2,2024-05-03
ORD11979,CUST1360,PROD1024,3,2024-12-22
ORD11980,CUST1340,PROD1040,3,2023-01-29
ORD11981,CUST1257,PROD1009,4,2023-02-08
ORD11982,CUST1474,PROD1021,1,2025-05-08
ORD11983,CUST1248,PROD1018,2,2024-09-03
ORD11984,CUST1456,PROD1000,1,2023-06-22
ORD11985,CUST1448,PROD1006,5,2023-01-17
ORD11986,CUST1330,PROD1003,2,2023-02-25
ORD11987,CUST1322,PROD1000,1,2023-08-14
ORD11988,CUST1179,PROD1014,4,2024-07-11
ORD11989,CUST1189,PROD1039,4,2023-03-08
ORD11990,CUST1406,PROD1011,2,2023-07-16
ORD11991,CUST1153,PROD1021,5,2024-10-15
ORD11992,CUST1195,PROD1021,4,2025-04-14
ORD11993,CUST1465,PROD1049,4,2023-01-23
ORD11994,CUST1310,PROD1046,5,2024-08-28
ORD11995,CUST1261,PROD1016,1,2025-01-23
ORD11996,CUST1418,PROD1028,4,2023-08-25
ORD11997,CUST1405,PROD1045,3,2024-07-19
ORD11998,CUST1426,PROD1013,4,2023-05-18
ORD11999,CUST1142,PROD1049,1,2024-04-17
ORD12000,CUST1341,PROD1019,1,2025-04-24
ORD12001,CUST1315,PROD1049,2,2025-02-22
ORD12002,CUST1100,PROD1047,3,2024-07-06
ORD12003,CUST1243,PROD1032,1,2024-09-01
ORD12004,CUST1489,PROD1042,5,2024-11-25
ORD12005,CUST1011,PROD1014,3,2024-10-01
ORD12006,CUST1238,PROD1011,3,2023-08-17
ORD12007,CUST1048,PROD1039,5,2023-11-13
ORD12008,CUST1041,PROD1019,4,2024-08-20
ORD12009,CUST1165,PROD1029,5,2025-02-06
ORD12010,CUST1081,PROD1037,5,2024-12-21
ORD12011,CUST1428,PROD1002,4,2024-12-27
ORD12012,CUST1290,PROD1027,4,2025-06-04
ORD12013,CUST1157,PROD1025,4,2024-09-03
ORD12014,CUST1215,PROD1029,4,2024-07-14
ORD12015,CUST1489,PROD1012,4,2023-07-20
ORD12016,CUST1157,PROD1012,5,2023-09-15
ORD12017,CUST1461,PROD1001,2,2024-04-24
ORD12018,CUST1133,PROD1036,2,2025-06-06
ORD12019,CUST1066,PROD1048,1,2023-06-27
ORD12020,CUST1335,PROD1037,2,2025-01-26
ORD12021,CUST1006,PROD1001,2,2023-05-03
ORD12022,CUST1435,PROD1035,5,2023-12-08
ORD12023,CUST1013,PROD1025,4,2023-06-20
ORD12024,CUST1072,PROD1010,4,2025-04-24
ORD12025,CUST1398,PROD1007,5,2024-10-09
ORD12026,CUST1404,PROD1043,2,2023-02-28
ORD12027,CUST1162,PROD1039,5,2024-12-05
ORD12028,CUST1065,PROD1042,1,2024-04-09
ORD12029,CUST1346,PROD1021,4,2025-02-18
ORD12030,CUST1129,PROD1019,3,2023-09-17
ORD12031,CUST1418,PROD1007,1,2024-01-08
ORD12032,CUST1465,PROD1028,1,2023-04-05
ORD12033,CUST1205,PROD1039,5,2023-05-05
ORD12034,CUST1275,PROD1025,2,2023-02-10
ORD12035,CUST1465,PROD1029,4,2025-06-09
ORD12036,CUST1255,PROD1016,3,2023-09-11
ORD12037,CUST1265,PROD1019,1,2023-01-07
ORD12038,CUST1024,PROD1015,3,2024-04-15
ORD12039,CUST1449,PROD1045,2,2024-12-28
ORD12040,CUST1280,PROD1042,2,2024-05-25
ORD12041,CUST1252,PROD1006,3,2024-08-03
ORD12042,CUST1309,PROD1015,4,2023-03-10
ORD12043,CUST1288,PROD1044,2,2023-03-22
ORD12044,CUST1163,PROD1046,3,2024-06-25
ORD12045,CUST1094,PROD1047,1,2024-08-07
ORD12046,CUST1269,PROD1026,3,2023-09-19
ORD12047,CUST1320,PROD1022,3,2023-03-30
ORD12048,CUST1109,PROD1023,5,2023-07-27
ORD12049,CUST1335,PROD1008,2,2023-08-01
ORD12050,CUST1309,PROD1034,4,2025-04-13
ORD12051,CUST1237,PROD1019,4,2023-09-23
ORD12052,CUST1380,PROD1036,5,2025-06-30
ORD12053,CUST1435,PROD1041,4,2023-10-20
ORD12054,CUST1386,PROD1016,3,2023-07-26
ORD12055,CUST1482,PROD1046,5,2023-11-29
ORD12056,CUST1424,PROD1030,1,2023-03-18
ORD12057,CUST1389,PROD1007,2,2023-10-15
ORD12058,CUST1024,PROD1014,2,2023-02-16
ORD12059,CUST1140,PROD1030,2,2024-09-13
ORD12060,CUST1116,PROD1029,3,2023-07-19
ORD12061,CUST1481,PROD1045,1,2024-03-02
ORD12062,CUST1391,PROD1019,5,2023-07-29
ORD12063,CUST1404,PROD1038,5,2025-06-06
ORD12064,CUST1481,PROD1011,2,2024-02-24
ORD12065,CUST1451,PROD1048,1,2023-06-03
ORD12066,CUST1024,PROD1016,1,2024-06-05
